seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,diversity_threshold
467,2,50,3,0.3,2,141,10000,0.96,25,16,XRAI_0.10,0,0,sum,0.95
140,2,15,1,1,2,8,900,0.866667,8,1,XRAI_0.10,1,1,sum,0.85
3327,2,10,1,0.6,18,1,400,0.3,0,0,XRAI_0.10,0,0,sum,0.1
140,2,15,1,1,2,11,900,0.933333,8,1,XRAI_0.10,1,1,sum,0.9
3327,2,10,1,0.6,18,1,400,0.3,0,0,XRAI_0.10,0,0,sum,0.25
9625,2,15,5,0.6,25,33,900,0.8,5,0,XRAI_0.10,0,0,sum,0.75
140,2,15,1,1,2,20,900,1,8,1,XRAI_0.10,1,1,sum,0.95
3327,2,10,1,0.6,18,2,400,0.5,1,0,XRAI_0.10,0,0,sum,0.4
140,2,15,1,1,2,20,900,1,8,1,XRAI_0.10,1,1,sum,1
9625,2,15,5,0.6,25,33,900,0.8,5,0,XRAI_0.10,0,0,sum,0.8
3327,2,10,1,0.6,18,2,400,0.5,1,0,XRAI_0.10,0,0,sum,0.5
217,2,15,1,1,3,0,900,0,4,4,XRAI_0.10,1,1,sum,0
9625,2,15,5,0.6,25,35,900,0.866667,5,0,XRAI_0.10,0,0,sum,0.85
217,2,15,1,1,3,1,900,0.2,4,4,XRAI_0.10,1,1,sum,0.1
3327,2,10,1,0.6,18,5,400,0.8,1,0,XRAI_0.10,0,0,sum,0.65
217,2,15,1,1,3,3,900,0.4,5,4,XRAI_0.10,1,1,sum,0.25
3327,2,10,1,0.6,18,5,400,0.8,1,0,XRAI_0.10,0,0,sum,0.75
217,2,15,1,1,3,3,900,0.4,5,4,XRAI_0.10,1,1,sum,0.4
9625,2,15,5,0.6,25,40,900,0.933333,5,0,XRAI_0.10,0,0,sum,0.9
217,2,15,1,1,3,4,900,0.533333,5,4,XRAI_0.10,1,1,sum,0.5
3327,2,10,1,0.6,18,5,400,0.8,1,0,XRAI_0.10,0,0,sum,0.8
217,2,15,1,1,3,6,900,0.733333,5,4,XRAI_0.10,1,1,sum,0.65
10214,2,25,3,1,20,33,2500,0.88,10,4,XRAI_0.10,1,1,sum,0.85
126,2,25,1,0.6,0,33,2500,0.92,18,10,XRAI_0.10,0,0,sum,0.85
20443,5,25,5,0.3,28,29,15625,0.52,4,2,XRAI_0.10,0,0,sum,0.5
10214,2,25,3,1,20,34,2500,0.92,10,4,XRAI_0.10,1,1,sum,0.9
5597,5,10,1,0.3,23,41,2500,0.96,2,0,XRAI_0.10,1,1,sum,0.95
1682,2,5,1,0.6,18,0,100,0,0,0,XRAI_0.10,1,1,sum,0
126,2,25,1,0.6,0,33,2500,0.92,18,10,XRAI_0.10,0,0,sum,0.9
10214,2,25,3,1,20,41,2500,0.96,10,4,XRAI_0.10,1,1,sum,0.95
1682,2,5,1,0.6,18,1,100,0.4,0,0,XRAI_0.10,1,1,sum,0.1
126,2,25,1,0.6,0,34,2500,0.96,18,10,XRAI_0.10,0,0,sum,0.95
10214,2,25,3,1,20,45,2500,1,10,4,XRAI_0.10,1,1,sum,1
1682,2,5,1,0.6,18,1,100,0.4,0,0,XRAI_0.10,1,1,sum,0.25
217,2,15,1,1,3,7,900,0.8,5,4,XRAI_0.10,1,1,sum,0.75
9625,2,15,5,0.6,25,52,900,1,5,0,XRAI_0.10,0,0,sum,0.95
217,2,15,1,1,3,7,900,0.8,5,4,XRAI_0.10,1,1,sum,0.8
3327,2,10,1,0.6,18,6,400,1,2,0,XRAI_0.10,0,0,sum,0.85
9625,2,15,5,0.6,25,52,900,1,5,0,XRAI_0.10,0,0,sum,1
217,2,15,1,1,3,9,900,0.866667,6,4,XRAI_0.10,1,1,sum,0.85
3327,2,10,1,0.6,18,6,400,1,2,0,XRAI_0.10,0,0,sum,0.9
217,2,15,1,1,3,10,900,1,6,4,XRAI_0.10,1,1,sum,0.9
3327,2,10,1,0.6,18,6,400,1,2,0,XRAI_0.10,0,0,sum,0.95
217,2,15,1,1,3,10,900,1,6,4,XRAI_0.10,1,1,sum,0.95
3327,2,10,1,0.6,18,6,400,1,2,0,XRAI_0.10,0,0,sum,1
217,2,15,1,1,3,10,900,1,6,4,XRAI_0.10,1,1,sum,1
10396,2,15,5,0.6,26,0,900,0,0,0,XRAI_0.10,0,0,sum,0
11243,2,25,3,1,21,0,2500,0,4,4,XRAI_0.10,0,0,sum,0
1682,2,5,1,0.6,18,1,100,0.4,0,0,XRAI_0.10,1,1,sum,0.4
126,2,25,1,0.6,0,51,2500,1,16,10,XRAI_0.10,0,0,sum,1
1682,2,5,1,0.6,18,2,100,0.8,0,0,XRAI_0.10,1,0,sum,0.5
11243,2,25,3,1,21,2,2500,0.12,4,4,XRAI_0.10,0,0,sum,0.1
20443,5,25,5,0.3,28,51,15625,0.652,8,2,XRAI_0.10,0,0,sum,0.65
10396,2,15,5,0.6,26,1,900,0.133333,0,0,XRAI_0.10,0,0,sum,0.1
324,2,15,1,1,4,0,900,0,3,3,XRAI_0.10,0,0,sum,0
3699,2,10,1,0.6,19,0,400,0,1,1,XRAI_0.10,0,0,sum,0
324,2,15,1,1,4,1,900,0.2,3,3,XRAI_0.10,0,0,sum,0.1
3699,2,10,1,0.6,19,1,400,0.3,1,1,XRAI_0.10,0,0,sum,0.1
324,2,15,1,1,4,2,900,0.4,4,3,XRAI_0.10,0,0,sum,0.25
3699,2,10,1,0.6,19,1,400,0.3,1,1,XRAI_0.10,0,0,sum,0.25
324,2,15,1,1,4,2,900,0.4,4,3,XRAI_0.10,0,0,sum,0.4
10396,2,15,5,0.6,26,3,900,0.266667,0,0,XRAI_0.10,0,0,sum,0.25
324,2,15,1,1,4,4,900,0.6,4,3,XRAI_0.10,0,0,sum,0.5
467,2,50,3,0.3,2,306,10000,1,25,16,XRAI_0.10,0,0,sum,1
3699,2,10,1,0.6,19,2,400,0.5,1,1,XRAI_0.10,0,0,sum,0.4
324,2,15,1,1,4,5,900,0.666667,4,3,XRAI_0.10,0,0,sum,0.65
3699,2,10,1,0.6,19,2,400,0.5,1,1,XRAI_0.10,0,0,sum,0.5
324,2,15,1,1,4,7,900,0.866667,4,3,XRAI_0.10,0,1,sum,0.75
10396,2,15,5,0.6,26,4,900,0.533333,0,0,XRAI_0.10,0,0,sum,0.4
324,2,15,1,1,4,7,900,0.866667,4,3,XRAI_0.10,1,1,sum,0.8
10396,2,15,5,0.6,26,4,900,0.533333,0,0,XRAI_0.10,0,0,sum,0.5
324,2,15,1,1,4,7,900,0.866667,4,3,XRAI_0.10,1,1,sum,0.85
721,2,50,3,0.3,3,0,10000,0,19,19,XRAI_0.10,0,0,sum,0
3699,2,10,1,0.6,19,5,400,0.7,1,1,XRAI_0.10,0,0,sum,0.65
324,2,15,1,1,4,9,900,0.933333,4,3,XRAI_0.10,1,1,sum,0.9
10396,2,15,5,0.6,26,6,900,0.666667,2,0,XRAI_0.10,0,0,sum,0.65
721,2,50,3,0.3,3,3,10000,0.16,24,19,XRAI_0.10,0,0,sum,0.1
324,2,15,1,1,4,14,900,1,5,3,XRAI_0.10,1,1,sum,0.95
10396,2,15,5,0.6,26,8,900,0.8,4,0,XRAI_0.10,0,0,sum,0.75
324,2,15,1,1,4,14,900,1,5,3,XRAI_0.10,1,1,sum,1
3699,2,10,1,0.6,19,7,400,0.9,3,1,XRAI_0.10,0,1,sum,0.75
721,2,50,3,0.3,3,6,10000,0.28,25,19,XRAI_0.10,0,0,sum,0.25
461,2,15,1,1,5,0,900,0,2,2,XRAI_0.10,0,0,sum,0
3699,2,10,1,0.6,19,7,400,0.9,3,1,XRAI_0.10,1,1,sum,0.8
461,2,15,1,1,5,2,900,0.2,2,2,XRAI_0.10,0,0,sum,0.1
3699,2,10,1,0.6,19,7,400,0.9,3,1,XRAI_0.10,1,1,sum,0.85
461,2,15,1,1,5,3,900,0.466667,3,2,XRAI_0.10,0,0,sum,0.25
721,2,50,3,0.3,3,15,10000,0.44,27,19,XRAI_0.10,0,0,sum,0.4
10396,2,15,5,0.6,26,8,900,0.8,4,0,XRAI_0.10,0,0,sum,0.8
461,2,15,1,1,5,3,900,0.466667,3,2,XRAI_0.10,0,0,sum,0.4
3699,2,10,1,0.6,19,7,400,0.9,3,1,XRAI_0.10,1,1,sum,0.9
721,2,50,3,0.3,3,22,10000,0.52,27,19,XRAI_0.10,0,0,sum,0.5
461,2,15,1,1,5,4,900,0.6,3,2,XRAI_0.10,0,0,sum,0.5
10396,2,15,5,0.6,26,12,900,0.866667,4,0,XRAI_0.10,0,0,sum,0.85
461,2,15,1,1,5,5,900,0.8,3,2,XRAI_0.10,0,0,sum,0.65
3699,2,10,1,0.6,19,10,400,1,3,1,XRAI_0.10,1,1,sum,0.95
461,2,15,1,1,5,5,900,0.8,3,2,XRAI_0.10,0,0,sum,0.75
721,2,50,3,0.3,3,33,10000,0.68,27,19,XRAI_0.10,0,0,sum,0.65
461,2,15,1,1,5,5,900,0.8,3,2,XRAI_0.10,0,0,sum,0.8
3699,2,10,1,0.6,19,10,400,1,3,1,XRAI_0.10,1,1,sum,1
20443,5,25,5,0.3,28,88,15625,0.768,7,2,XRAI_0.10,0,0,sum,0.75
11243,2,25,3,1,21,3,2500,0.32,7,4,XRAI_0.10,0,0,sum,0.25
153,2,25,1,0.6,1,0,2500,0,10,10,XRAI_0.10,0,0,sum,0
1682,2,5,1,0.6,18,2,100,0.8,0,0,XRAI_0.10,0,0,sum,0.65
153,2,25,1,0.6,1,1,2500,0.12,10,10,XRAI_0.10,0,0,sum,0.1
11243,2,25,3,1,21,4,2500,0.44,7,4,XRAI_0.10,0,0,sum,0.4
1682,2,5,1,0.6,18,2,100,0.8,0,0,XRAI_0.10,0,0,sum,0.75
5597,5,10,1,0.3,23,68,2500,1,2,0,XRAI_0.10,1,1,sum,1
11243,2,25,3,1,21,6,2500,0.52,8,4,XRAI_0.10,0,0,sum,0.5
153,2,25,1,0.6,1,4,2500,0.32,10,10,XRAI_0.10,0,0,sum,0.25
1682,2,5,1,0.6,18,2,100,0.8,0,0,XRAI_0.10,0,0,sum,0.8
11243,2,25,3,1,21,10,2500,0.72,8,4,XRAI_0.10,0,0,sum,0.65
6069,5,10,1,0.3,24,0,2500,0,0,0,XRAI_0.10,0,0,sum,0
11243,2,25,3,1,21,11,2500,0.76,8,4,XRAI_0.10,0,0,sum,0.75
1682,2,5,1,0.6,18,4,100,1,1,0,XRAI_0.10,0,0,sum,0.85
11243,2,25,3,1,21,12,2500,0.8,8,4,XRAI_0.10,0,0,sum,0.8
153,2,25,1,0.6,1,5,2500,0.4,10,10,XRAI_0.10,0,0,sum,0.4
1682,2,5,1,0.6,18,4,100,1,1,0,XRAI_0.10,0,0,sum,0.9
6069,5,10,1,0.3,24,3,2500,0.2,0,0,XRAI_0.10,0,0,sum,0.1
1682,2,5,1,0.6,18,4,100,1,1,0,XRAI_0.10,0,0,sum,0.95
153,2,25,1,0.6,1,7,2500,0.52,11,10,XRAI_0.10,0,0,sum,0.5
6069,5,10,1,0.3,24,6,2500,0.34,0,0,XRAI_0.10,0,0,sum,0.25
1682,2,5,1,0.6,18,4,100,1,1,0,XRAI_0.10,0,0,sum,1
11243,2,25,3,1,21,23,2500,0.88,10,4,XRAI_0.10,0,0,sum,0.85
20443,5,25,5,0.3,28,127,15625,0.8,7,2,XRAI_0.10,0,0,sum,0.8
153,2,25,1,0.6,1,14,2500,0.68,15,10,XRAI_0.10,0,1,sum,0.65
1869,2,5,1,0.6,19,0,100,0,0,0,XRAI_0.10,1,1,sum,0
11243,2,25,3,1,21,28,2500,0.92,15,4,XRAI_0.10,0,0,sum,0.9
1869,2,5,1,0.6,19,1,100,0.4,0,0,XRAI_0.10,1,1,sum,0.1
11243,2,25,3,1,21,29,2500,0.96,12,4,XRAI_0.10,0,0,sum,0.95
6069,5,10,1,0.3,24,7,2500,0.42,0,0,XRAI_0.10,0,0,sum,0.4
153,2,25,1,0.6,1,19,2500,0.76,16,10,XRAI_0.10,1,1,sum,0.75
1869,2,5,1,0.6,19,1,100,0.4,0,0,XRAI_0.10,1,1,sum,0.25
6069,5,10,1,0.3,24,10,2500,0.55,1,0,XRAI_0.10,0,0,sum,0.5
153,2,25,1,0.6,1,21,2500,0.8,17,10,XRAI_0.10,1,1,sum,0.8
1869,2,5,1,0.6,19,1,100,0.4,0,0,XRAI_0.10,1,1,sum,0.4
11243,2,25,3,1,21,37,2500,1,13,4,XRAI_0.10,0,0,sum,1
1869,2,5,1,0.6,19,2,100,0.8,0,0,XRAI_0.10,1,1,sum,0.5
6069,5,10,1,0.3,24,15,2500,0.67,1,0,XRAI_0.10,0,0,sum,0.65
1869,2,5,1,0.6,19,2,100,0.8,0,0,XRAI_0.10,1,1,sum,0.65
12322,2,25,3,1,22,0,2500,0,5,5,XRAI_0.10,0,0,sum,0
153,2,25,1,0.6,1,22,2500,0.88,17,10,XRAI_0.10,1,1,sum,0.85
6069,5,10,1,0.3,24,24,2500,0.75,1,0,XRAI_0.10,0,0,sum,0.75
1869,2,5,1,0.6,19,2,100,0.8,0,0,XRAI_0.10,1,1,sum,0.75
153,2,25,1,0.6,1,24,2500,0.92,16,10,XRAI_0.10,1,1,sum,0.9
12322,2,25,3,1,22,2,2500,0.2,5,5,XRAI_0.10,0,0,sum,0.1
1869,2,5,1,0.6,19,2,100,0.8,0,0,XRAI_0.10,1,1,sum,0.8
12322,2,25,3,1,22,3,2500,0.28,7,5,XRAI_0.10,0,0,sum,0.25
6069,5,10,1,0.3,24,29,2500,0.83,1,0,XRAI_0.10,0,0,sum,0.8
153,2,25,1,0.6,1,27,2500,0.96,16,10,XRAI_0.10,1,0,sum,0.95
12322,2,25,3,1,22,5,2500,0.44,7,5,XRAI_0.10,0,0,sum,0.4
1869,2,5,1,0.6,19,3,100,1,0,0,XRAI_0.10,1,1,sum,0.85
6069,5,10,1,0.3,24,34,2500,0.86,1,0,XRAI_0.10,0,0,sum,0.85
12322,2,25,3,1,22,6,2500,0.52,7,5,XRAI_0.10,0,0,sum,0.5
153,2,25,1,0.6,1,32,2500,1,16,10,XRAI_0.10,0,0,sum,1
6069,5,10,1,0.3,24,36,2500,0.9,1,0,XRAI_0.10,0,0,sum,0.9
20443,5,25,5,0.3,28,174,15625,0.852,6,2,XRAI_0.10,0,0,sum,0.85
12322,2,25,3,1,22,9,2500,0.72,9,5,XRAI_0.10,0,0,sum,0.65
230,2,25,1,0.6,2,0,2500,0,4,4,XRAI_0.10,0,0,sum,0
12322,2,25,3,1,22,10,2500,0.76,9,5,XRAI_0.10,0,0,sum,0.75
1869,2,5,1,0.6,19,3,100,1,0,0,XRAI_0.10,1,1,sum,0.9
230,2,25,1,0.6,2,1,2500,0.12,4,4,XRAI_0.10,0,0,sum,0.1
12322,2,25,3,1,22,13,2500,0.8,10,5,XRAI_0.10,0,0,sum,0.8
1869,2,5,1,0.6,19,3,100,1,0,0,XRAI_0.10,1,1,sum,0.95
230,2,25,1,0.6,2,4,2500,0.36,5,4,XRAI_0.10,0,0,sum,0.25
1869,2,5,1,0.6,19,3,100,1,0,0,XRAI_0.10,1,1,sum,1
4091,2,10,1,0.6,20,0,400,0,0,0,XRAI_0.10,0,0,sum,0
461,2,15,1,1,5,10,900,0.933333,5,2,XRAI_0.10,0,0,sum,0.85
10396,2,15,5,0.6,26,32,900,0.933333,4,0,XRAI_0.10,0,0,sum,0.9
461,2,15,1,1,5,10,900,0.933333,5,2,XRAI_0.10,0,0,sum,0.9
4091,2,10,1,0.6,20,1,400,0.3,0,0,XRAI_0.10,0,0,sum,0.1
721,2,50,3,0.3,3,54,10000,0.76,28,19,XRAI_0.10,0,0,sum,0.75
4091,2,10,1,0.6,20,1,400,0.3,0,0,XRAI_0.10,0,0,sum,0.25
461,2,15,1,1,5,21,900,1,5,2,XRAI_0.10,0,0,sum,0.95
12322,2,25,3,1,22,27,2500,0.88,14,5,XRAI_0.10,0,0,sum,0.85
230,2,25,1,0.6,2,5,2500,0.4,6,4,XRAI_0.10,0,0,sum,0.4
2066,2,5,1,0.6,20,0,100,0,0,0,XRAI_0.10,0,0,sum,0
230,2,25,1,0.6,2,6,2500,0.52,8,4,XRAI_0.10,0,0,sum,0.5
12322,2,25,3,1,22,29,2500,0.92,16,5,XRAI_0.10,0,0,sum,0.9
2066,2,5,1,0.6,20,1,100,0.6,0,0,XRAI_0.10,0,0,sum,0.1
461,2,15,1,1,5,21,900,1,5,2,XRAI_0.10,0,0,sum,1
721,2,50,3,0.3,3,62,10000,0.8,28,19,XRAI_0.10,0,0,sum,0.8
4091,2,10,1,0.6,20,3,400,0.5,0,0,XRAI_0.10,0,0,sum,0.4
628,2,15,1,1,6,0,900,0,1,1,XRAI_0.10,0,0,sum,0
4091,2,10,1,0.6,20,3,400,0.5,0,0,XRAI_0.10,0,0,sum,0.5
628,2,15,1,1,6,1,900,0.133333,1,1,XRAI_0.10,0,0,sum,0.1
230,2,25,1,0.6,2,12,2500,0.68,8,4,XRAI_0.10,0,0,sum,0.65
6069,5,10,1,0.3,24,158,2500,0.95,2,0,XRAI_0.10,0,0,sum,0.95
12322,2,25,3,1,22,49,2500,0.96,15,5,XRAI_0.10,0,0,sum,0.95
2066,2,5,1,0.6,20,1,100,0.6,0,0,XRAI_0.10,0,0,sum,0.25
230,2,25,1,0.6,2,17,2500,0.8,8,4,XRAI_0.10,0,0,sum,0.75
2066,2,5,1,0.6,20,1,100,0.6,0,0,XRAI_0.10,0,0,sum,0.4
230,2,25,1,0.6,2,17,2500,0.8,8,4,XRAI_0.10,0,0,sum,0.8
2066,2,5,1,0.6,20,1,100,0.6,0,0,XRAI_0.10,0,0,sum,0.5
12322,2,25,3,1,22,59,2500,1,17,5,XRAI_0.10,0,0,sum,1
4091,2,10,1,0.6,20,5,400,0.7,0,0,XRAI_0.10,0,0,sum,0.65
628,2,15,1,1,6,4,900,0.266667,1,1,XRAI_0.10,0,0,sum,0.25
4091,2,10,1,0.6,20,6,400,0.8,0,0,XRAI_0.10,0,0,sum,0.75
628,2,15,1,1,6,5,900,0.4,3,1,XRAI_0.10,0,0,sum,0.4
4091,2,10,1,0.6,20,6,400,0.8,0,0,XRAI_0.10,0,0,sum,0.8
721,2,50,3,0.3,3,121,10000,0.88,28,19,XRAI_0.10,0,0,sum,0.85
628,2,15,1,1,6,6,900,0.6,4,1,XRAI_0.10,0,0,sum,0.5
10396,2,15,5,0.6,26,90,900,1,6,0,XRAI_0.10,0,1,sum,0.95
628,2,15,1,1,6,7,900,0.733333,4,1,XRAI_0.10,0,0,sum,0.65
4091,2,10,1,0.6,20,8,400,0.9,1,0,XRAI_0.10,0,0,sum,0.85
10396,2,15,5,0.6,26,90,900,1,6,0,XRAI_0.10,1,1,sum,1
628,2,15,1,1,6,8,900,0.8,5,1,XRAI_0.10,0,0,sum,0.75
4091,2,10,1,0.6,20,8,400,0.9,1,0,XRAI_0.10,0,0,sum,0.9
628,2,15,1,1,6,8,900,0.8,5,1,XRAI_0.10,0,0,sum,0.8
13451,2,25,3,1,23,0,2500,0,5,5,XRAI_0.10,0,0,sum,0
20443,5,25,5,0.3,28,266,15625,0.904,8,2,XRAI_0.10,0,0,sum,0.9
13451,2,25,3,1,23,1,2500,0.12,5,5,XRAI_0.10,0,0,sum,0.1
230,2,25,1,0.6,2,22,2500,0.88,9,4,XRAI_0.10,0,0,sum,0.85
2066,2,5,1,0.6,20,6,100,0.8,0,0,XRAI_0.10,0,0,sum,0.65
13451,2,25,3,1,23,3,2500,0.32,6,5,XRAI_0.10,0,0,sum,0.25
6069,5,10,1,0.3,24,199,2500,1,3,0,XRAI_0.10,0,0,sum,1
230,2,25,1,0.6,2,23,2500,0.92,10,4,XRAI_0.10,0,0,sum,0.9
13451,2,25,3,1,23,4,2500,0.4,6,5,XRAI_0.10,0,0,sum,0.4
2066,2,5,1,0.6,20,6,100,0.8,0,0,XRAI_0.10,0,0,sum,0.75
628,2,15,1,1,6,9,900,0.866667,5,1,XRAI_0.10,0,0,sum,0.85
11197,2,15,5,0.6,27,0,900,0,0,0,XRAI_0.10,0,0,sum,0
628,2,15,1,1,6,11,900,0.933333,6,1,XRAI_0.10,0,0,sum,0.9
4091,2,10,1,0.6,20,12,400,1,2,0,XRAI_0.10,0,0,sum,0.95
2066,2,5,1,0.6,20,6,100,0.8,0,0,XRAI_0.10,0,0,sum,0.8
13451,2,25,3,1,23,6,2500,0.52,7,5,XRAI_0.10,0,0,sum,0.5
230,2,25,1,0.6,2,25,2500,0.96,10,4,XRAI_0.10,0,0,sum,0.95
2066,2,5,1,0.6,20,8,100,1,0,0,XRAI_0.10,0,0,sum,0.85
6561,5,10,1,0.3,25,0,2500,0,0,0,XRAI_0.10,0,0,sum,0
13451,2,25,3,1,23,14,2500,0.68,10,5,XRAI_0.10,0,0,sum,0.65
2066,2,5,1,0.6,20,8,100,1,0,0,XRAI_0.10,0,0,sum,0.9
6561,5,10,1,0.3,25,1,2500,0.12,0,0,XRAI_0.10,0,0,sum,0.1
13451,2,25,3,1,23,16,2500,0.76,10,5,XRAI_0.10,0,0,sum,0.75
6561,5,10,1,0.3,25,2,2500,0.31,0,0,XRAI_0.10,0,0,sum,0.25
2066,2,5,1,0.6,20,8,100,1,0,0,XRAI_0.10,0,0,sum,0.95
13451,2,25,3,1,23,17,2500,0.8,10,5,XRAI_0.10,0,0,sum,0.8
6561,5,10,1,0.3,25,3,2500,0.46,0,0,XRAI_0.10,0,0,sum,0.4
2066,2,5,1,0.6,20,8,100,1,0,0,XRAI_0.10,0,0,sum,1
230,2,25,1,0.6,2,46,2500,1,13,4,XRAI_0.10,0,0,sum,1
13451,2,25,3,1,23,22,2500,0.88,10,5,XRAI_0.10,0,0,sum,0.85
6561,5,10,1,0.3,25,5,2500,0.59,1,0,XRAI_0.10,0,0,sum,0.5
13451,2,25,3,1,23,23,2500,0.96,10,5,XRAI_0.10,0,0,sum,0.9
2273,2,5,1,0.6,21,0,100,0,0,0,XRAI_0.10,1,1,sum,0
357,2,25,1,0.6,3,0,2500,0,7,7,XRAI_0.10,1,1,sum,0
2273,2,5,1,0.6,21,1,100,0.4,0,0,XRAI_0.10,1,1,sum,0.1
357,2,25,1,0.6,3,1,2500,0.12,7,7,XRAI_0.10,1,1,sum,0.1
6561,5,10,1,0.3,25,9,2500,0.69,1,0,XRAI_0.10,0,0,sum,0.65
13451,2,25,3,1,23,23,2500,0.96,10,5,XRAI_0.10,0,0,sum,0.95
2273,2,5,1,0.6,21,1,100,0.4,0,0,XRAI_0.10,1,1,sum,0.25
13451,2,25,3,1,23,24,2500,1,10,5,XRAI_0.10,0,0,sum,1
357,2,25,1,0.6,3,2,2500,0.32,7,7,XRAI_0.10,1,1,sum,0.25
2273,2,5,1,0.6,21,1,100,0.4,0,0,XRAI_0.10,1,1,sum,0.4
6561,5,10,1,0.3,25,14,2500,0.75,1,0,XRAI_0.10,0,0,sum,0.75
14630,2,25,3,1,24,0,2500,0,7,7,XRAI_0.10,0,0,sum,0
6561,5,10,1,0.3,25,15,2500,0.81,1,0,XRAI_0.10,0,0,sum,0.8
14630,2,25,3,1,24,1,2500,0.12,7,7,XRAI_0.10,0,0,sum,0.1
20443,5,25,5,0.3,28,354,15625,0.952,7,2,XRAI_0.10,0,0,sum,0.95
357,2,25,1,0.6,3,3,2500,0.4,11,7,XRAI_0.10,1,1,sum,0.4
6561,5,10,1,0.3,25,22,2500,0.87,1,0,XRAI_0.10,0,0,sum,0.85
2273,2,5,1,0.6,21,3,100,0.6,1,0,XRAI_0.10,1,0,sum,0.5
14630,2,25,3,1,24,3,2500,0.32,9,7,XRAI_0.10,0,0,sum,0.25
357,2,25,1,0.6,3,4,2500,0.52,11,7,XRAI_0.10,1,1,sum,0.5
2273,2,5,1,0.6,21,7,100,0.8,0,0,XRAI_0.10,0,0,sum,0.65
14630,2,25,3,1,24,5,2500,0.4,9,7,XRAI_0.10,0,0,sum,0.4
6561,5,10,1,0.3,25,36,2500,0.9,2,0,XRAI_0.10,0,0,sum,0.9
357,2,25,1,0.6,3,9,2500,0.68,9,7,XRAI_0.10,1,1,sum,0.65
2273,2,5,1,0.6,21,7,100,0.8,0,0,XRAI_0.10,0,0,sum,0.75
1610,5,5,1,1,17,625,625,0.96,0,0,XRAI_0.10,1,1,sum,1
14630,2,25,3,1,24,10,2500,0.56,9,7,XRAI_0.10,0,0,sum,0.5
357,2,25,1,0.6,3,12,2500,0.8,15,7,XRAI_0.10,1,1,sum,0.75
2273,2,5,1,0.6,21,7,100,0.8,0,0,XRAI_0.10,0,0,sum,0.8
6561,5,10,1,0.3,25,53,2500,0.95,2,0,XRAI_0.10,0,0,sum,0.95
14630,2,25,3,1,24,16,2500,0.72,9,7,XRAI_0.10,0,0,sum,0.65
1787,5,5,1,1,18,0,625,0,0,0,XRAI_0.10,0,0,sum,0
357,2,25,1,0.6,3,12,2500,0.8,15,7,XRAI_0.10,1,1,sum,0.8
14630,2,25,3,1,24,17,2500,0.76,9,7,XRAI_0.10,0,0,sum,0.75
2273,2,5,1,0.6,21,10,100,1,0,0,XRAI_0.10,0,0,sum,0.85
1787,5,5,1,1,18,1,625,0.24,0,0,XRAI_0.10,0,0,sum,0.1
2273,2,5,1,0.6,21,10,100,1,0,0,XRAI_0.10,0,0,sum,0.9
14630,2,25,3,1,24,19,2500,0.8,13,7,XRAI_0.10,0,0,sum,0.8
357,2,25,1,0.6,3,20,2500,0.88,13,7,XRAI_0.10,1,1,sum,0.85
2273,2,5,1,0.6,21,10,100,1,0,0,XRAI_0.10,0,0,sum,0.95
21389,5,50,3,0.6,20,455,62500,1,33,19,XRAI_0.10,0,1,sum,1
357,2,25,1,0.6,3,24,2500,0.92,13,7,XRAI_0.10,1,1,sum,0.9
14630,2,25,3,1,24,24,2500,0.88,14,7,XRAI_0.10,0,0,sum,0.85
2273,2,5,1,0.6,21,10,100,1,0,0,XRAI_0.10,0,0,sum,1
1787,5,5,1,1,18,3,625,0.42,0,0,XRAI_0.10,0,0,sum,0.25
14630,2,25,3,1,24,26,2500,0.92,14,7,XRAI_0.10,0,0,sum,0.9
1787,5,5,1,1,18,3,625,0.42,0,0,XRAI_0.10,0,0,sum,0.4
2490,2,5,1,0.6,22,0,100,0,0,0,XRAI_0.10,0,0,sum,0
23443,5,50,3,0.6,21,0,62500,0,18,18,XRAI_0.10,0,0,sum,0
14630,2,25,3,1,24,29,2500,0.96,15,7,XRAI_0.10,0,0,sum,0.95
357,2,25,1,0.6,3,35,2500,0.96,15,7,XRAI_0.10,1,0,sum,0.95
2490,2,5,1,0.6,22,1,100,0.4,0,0,XRAI_0.10,0,0,sum,0.1
1787,5,5,1,1,18,4,625,0.58,0,0,XRAI_0.10,0,1,sum,0.5
2490,2,5,1,0.6,22,1,100,0.4,0,0,XRAI_0.10,0,0,sum,0.25
4091,2,10,1,0.6,20,12,400,1,2,0,XRAI_0.10,0,0,sum,1
628,2,15,1,1,6,16,900,1,6,1,XRAI_0.10,0,0,sum,0.95
721,2,50,3,0.3,3,229,10000,0.9,28,19,XRAI_0.10,0,0,sum,0.9
628,2,15,1,1,6,16,900,1,6,1,XRAI_0.10,0,0,sum,1
11197,2,15,5,0.6,27,4,900,0.266667,0,0,XRAI_0.10,0,0,sum,0.1
4503,2,10,1,0.6,21,0,400,0,1,1,XRAI_0.10,1,1,sum,0
825,2,15,1,1,7,0,900,0,3,3,XRAI_0.10,0,0,sum,0
11197,2,15,5,0.6,27,4,900,0.266667,0,0,XRAI_0.10,0,0,sum,0.25
825,2,15,1,1,7,1,900,0.2,3,3,XRAI_0.10,0,0,sum,0.1
4503,2,10,1,0.6,21,1,400,0.3,1,1,XRAI_0.10,1,1,sum,0.1
