seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,diversity_threshold
16531,2,50,3,0.3,18,30,10000,0.76,29,21,1RAI,0,0,eucl,0.75
5844,5,15,1,0.3,19,0,5625,1.11022e-16,2,2,1RAI,0,0,eucl,0
6783,2,15,3,0.6,21,16,900,1,4,1,1RAI,0,0,eucl,0.95
2674,2,25,3,0.6,10,19,2500,0.88,9,5,1RAI,0,0,eucl,0.85
5844,5,15,1,0.3,19,2,5625,0.127201,2,2,1RAI,0,0,eucl,0.1
6783,2,15,3,0.6,21,16,900,1,4,1,1RAI,0,0,eucl,1
12382,2,25,5,0.6,22,40,2500,0.76,6,3,1RAI,0,0,eucl,0.75
2674,2,25,3,0.6,10,22,2500,0.96,9,5,1RAI,0,0,eucl,0.9
5844,5,15,1,0.3,19,5,5625,0.264549,2,2,1RAI,0,0,eucl,0.25
16531,2,50,3,0.3,18,33,10000,0.8,28,21,1RAI,0,0,eucl,0.8
2674,2,25,3,0.6,10,22,2500,0.96,9,5,1RAI,0,0,eucl,0.95
7432,2,15,3,0.6,22,0,900,0,1,1,1RAI,0,0,eucl,0
12382,2,25,5,0.6,22,42,2500,0.8,6,3,1RAI,0,0,eucl,0.8
5844,5,15,1,0.3,19,9,5625,0.415002,2,2,1RAI,0,0,eucl,0.4
7432,2,15,3,0.6,22,2,900,0.2,2,1,1RAI,0,0,eucl,0.1
305,5,10,1,0.6,2,11,2500,0.669849,1,1,1RAI,0,0,eucl,0.65
147,2,10,1,1,3,1,400,0.3,0,0,1RAI,0,0,eucl,0.25
12382,2,25,5,0.6,22,48,2500,0.88,9,3,1RAI,0,0,eucl,0.85
7432,2,15,3,0.6,22,3,900,0.266667,3,1,1RAI,0,0,eucl,0.25
5844,5,15,1,0.3,19,14,5625,0.527183,2,2,1RAI,0,0,eucl,0.5
2674,2,25,3,0.6,10,39,2500,1,12,5,1RAI,0,0,eucl,1
7432,2,15,3,0.6,22,7,900,0.4,3,1,1RAI,0,0,eucl,0.4
305,5,10,1,0.6,2,14,2500,0.783205,2,1,1RAI,0,0,eucl,0.75
147,2,10,1,1,3,2,400,0.5,0,0,1RAI,0,0,eucl,0.4
305,5,10,1,0.6,2,15,2500,0.8,2,1,1RAI,0,0,eucl,0.8
147,2,10,1,1,3,2,400,0.5,0,0,1RAI,0,0,eucl,0.5
12382,2,25,5,0.6,22,57,2500,0.92,8,3,1RAI,0,0,eucl,0.9
7432,2,15,3,0.6,22,11,900,0.6,4,1,1RAI,0,0,eucl,0.5
5844,5,15,1,0.3,19,19,5625,0.66072,3,2,1RAI,0,0,eucl,0.65
3203,2,25,3,0.6,11,0,2500,0,3,3,1RAI,0,0,eucl,0
16531,2,50,3,0.3,18,57,10000,0.86,29,21,1RAI,0,0,eucl,0.85
7432,2,15,3,0.6,22,12,900,0.666667,4,1,1RAI,0,0,eucl,0.65
3203,2,25,3,0.6,11,1,2500,0.12,3,3,1RAI,0,0,eucl,0.1
305,5,10,1,0.6,2,30,2500,0.865836,3,1,1RAI,0,0,eucl,0.85
147,2,10,1,1,3,5,400,0.8,2,0,1RAI,0,0,eucl,0.65
3203,2,25,3,0.6,11,3,2500,0.36,3,3,1RAI,0,0,eucl,0.25
7432,2,15,3,0.6,22,16,900,0.8,4,1,1RAI,0,0,eucl,0.75
5844,5,15,1,0.3,19,28,5625,0.754145,4,2,1RAI,0,0,eucl,0.75
3203,2,25,3,0.6,11,4,2500,0.48,9,3,1RAI,0,0,eucl,0.4
7432,2,15,3,0.6,22,16,900,0.8,4,1,1RAI,0,0,eucl,0.8
12382,2,25,5,0.6,22,68,2500,0.96,8,3,1RAI,0,0,eucl,0.95
7432,2,15,3,0.6,22,17,900,0.866667,5,1,1RAI,0,0,eucl,0.85
3203,2,25,3,0.6,11,9,2500,0.52,10,3,1RAI,0,0,eucl,0.5
147,2,10,1,1,3,5,400,0.8,2,0,1RAI,0,0,eucl,0.75
305,5,10,1,0.6,2,39,2500,0.9,3,1,1RAI,0,0,eucl,0.9
147,2,10,1,1,3,5,400,0.8,2,0,1RAI,0,0,eucl,0.8
16531,2,50,3,0.3,18,76,10000,0.9,29,21,1RAI,0,0,eucl,0.9
7432,2,15,3,0.6,22,19,900,0.933333,4,1,1RAI,0,0,eucl,0.9
3203,2,25,3,0.6,11,14,2500,0.68,11,3,1RAI,0,0,eucl,0.65
5844,5,15,1,0.3,19,36,5625,0.809096,4,2,1RAI,0,0,eucl,0.8
7432,2,15,3,0.6,22,23,900,1,4,1,1RAI,0,0,eucl,0.95
12382,2,25,5,0.6,22,82,2500,1,12,3,1RAI,0,0,eucl,1
7432,2,15,3,0.6,22,23,900,1,4,1,1RAI,0,0,eucl,1
147,2,10,1,1,3,6,400,1,2,0,1RAI,0,0,eucl,0.85
3203,2,25,3,0.6,11,23,2500,0.76,11,3,1RAI,0,0,eucl,0.75
147,2,10,1,1,3,6,400,1,2,0,1RAI,0,0,eucl,0.9
8111,2,15,3,0.6,23,0,900,0,1,1,1RAI,1,1,eucl,0
147,2,10,1,1,3,6,400,1,2,0,1RAI,0,0,eucl,0.95
305,5,10,1,0.6,2,78,2500,0.955279,4,1,1RAI,0,0,eucl,0.95
147,2,10,1,1,3,6,400,1,2,0,1RAI,0,0,eucl,1
3203,2,25,3,0.6,11,29,2500,0.8,12,3,1RAI,0,0,eucl,0.8
5844,5,15,1,0.3,19,66,5625,0.863374,5,2,1RAI,0,0,eucl,0.85
8111,2,15,3,0.6,23,1,900,0.2,1,1,1RAI,1,1,eucl,0.1
13513,2,25,5,0.6,23,0,2500,0,1,1,1RAI,0,0,eucl,0
8111,2,15,3,0.6,23,2,900,0.333333,1,1,1RAI,1,1,eucl,0.25
3203,2,25,3,0.6,11,34,2500,0.88,14,3,1RAI,0,0,eucl,0.85
13513,2,25,5,0.6,23,2,2500,0.12,1,1,1RAI,0,0,eucl,0.1
8111,2,15,3,0.6,23,3,900,0.466667,2,1,1RAI,1,1,eucl,0.4
219,2,10,1,1,4,0,400,0,0,0,1RAI,0,0,eucl,0
3203,2,25,3,0.6,11,39,2500,0.92,14,3,1RAI,0,0,eucl,0.9
8111,2,15,3,0.6,23,4,900,0.533333,2,1,1RAI,1,1,eucl,0.5
13513,2,25,5,0.6,23,6,2500,0.28,2,1,1RAI,0,0,eucl,0.25
219,2,10,1,1,4,1,400,0.2,0,0,1RAI,0,0,eucl,0.1
3203,2,25,3,0.6,11,44,2500,0.96,14,3,1RAI,0,0,eucl,0.95
8111,2,15,3,0.6,23,6,900,0.666667,2,1,1RAI,1,1,eucl,0.65
13513,2,25,5,0.6,23,9,2500,0.4,4,1,1RAI,0,0,eucl,0.4
219,2,10,1,1,4,2,400,0.5,0,0,1RAI,0,0,eucl,0.25
305,5,10,1,0.6,2,132,2500,1,4,1,1RAI,0,1,eucl,1
219,2,10,1,1,4,2,400,0.5,0,0,1RAI,0,0,eucl,0.4
13513,2,25,5,0.6,23,11,2500,0.56,5,1,1RAI,0,0,eucl,0.5
8111,2,15,3,0.6,23,14,900,0.8,1,1,1RAI,1,1,eucl,0.75
219,2,10,1,1,4,2,400,0.5,0,0,1RAI,0,0,eucl,0.5
357,5,10,1,0.6,3,0,2500,1.11022e-16,0,0,1RAI,1,1,eucl,0
219,2,10,1,1,4,4,400,0.8,0,0,1RAI,0,0,eucl,0.65
357,5,10,1,0.6,3,1,2500,0.107812,0,0,1RAI,1,1,eucl,0.1
219,2,10,1,1,4,4,400,0.8,0,0,1RAI,0,0,eucl,0.75
13513,2,25,5,0.6,23,19,2500,0.68,7,1,1RAI,0,0,eucl,0.65
16531,2,50,3,0.3,18,138,10000,0.98,29,21,1RAI,0,0,eucl,0.95
5844,5,15,1,0.3,19,127,5625,0.905719,4,2,1RAI,0,0,eucl,0.9
8111,2,15,3,0.6,23,14,900,0.8,1,1,1RAI,1,1,eucl,0.8
3203,2,25,3,0.6,11,79,2500,1,15,3,1RAI,0,0,eucl,1
8111,2,15,3,0.6,23,15,900,0.866667,2,1,1RAI,1,1,eucl,0.85
357,5,10,1,0.6,3,3,2500,0.328435,0,0,1RAI,1,1,eucl,0.25
219,2,10,1,1,4,4,400,0.8,0,0,1RAI,0,0,eucl,0.8
13513,2,25,5,0.6,23,29,2500,0.76,8,1,1RAI,0,0,eucl,0.75
357,5,10,1,0.6,3,5,2500,0.443224,0,0,1RAI,1,1,eucl,0.4
219,2,10,1,1,4,5,400,1,0,0,1RAI,0,0,eucl,0.85
3782,2,25,3,0.6,12,0,2500,0,2,2,1RAI,0,0,eucl,0
13513,2,25,5,0.6,23,31,2500,0.8,8,1,1RAI,0,0,eucl,0.8
8111,2,15,3,0.6,23,27,900,0.933333,3,1,1RAI,1,1,eucl,0.9
3782,2,25,3,0.6,12,2,2500,0.16,7,2,1RAI,0,0,eucl,0.1
357,5,10,1,0.6,3,7,2500,0.524605,1,0,1RAI,1,0,eucl,0.5
219,2,10,1,1,4,5,400,1,0,0,1RAI,0,0,eucl,0.9
13513,2,25,5,0.6,23,36,2500,0.88,9,1,1RAI,0,0,eucl,0.85
3782,2,25,3,0.6,12,4,2500,0.28,11,2,1RAI,0,0,eucl,0.25
8111,2,15,3,0.6,23,31,900,1,4,1,1RAI,1,1,eucl,0.95
357,5,10,1,0.6,3,14,2500,0.674424,2,0,1RAI,0,0,eucl,0.65
219,2,10,1,1,4,5,400,1,0,0,1RAI,0,0,eucl,0.95
3782,2,25,3,0.6,12,6,2500,0.44,13,2,1RAI,0,0,eucl,0.4
8111,2,15,3,0.6,23,31,900,1,4,1,1RAI,1,1,eucl,1
13513,2,25,5,0.6,23,41,2500,0.92,10,1,1RAI,0,0,eucl,0.9
3782,2,25,3,0.6,12,9,2500,0.56,13,2,1RAI,0,0,eucl,0.5
357,5,10,1,0.6,3,18,2500,0.755051,2,0,1RAI,0,0,eucl,0.75
219,2,10,1,1,4,5,400,1,0,0,1RAI,0,0,eucl,1
8820,2,15,3,0.6,24,0,900,0,1,1,1RAI,0,0,eucl,0
357,5,10,1,0.6,3,22,2500,0.838755,2,0,1RAI,0,0,eucl,0.8
311,2,10,1,1,5,0,400,0,1,1,1RAI,0,0,eucl,0
3782,2,25,3,0.6,12,16,2500,0.68,13,2,1RAI,0,0,eucl,0.65
13513,2,25,5,0.6,23,48,2500,0.96,11,1,1RAI,0,0,eucl,0.95
8820,2,15,3,0.6,24,1,900,0.2,1,1,1RAI,0,0,eucl,0.1
357,5,10,1,0.6,3,24,2500,0.858579,2,0,1RAI,0,0,eucl,0.85
311,2,10,1,1,5,1,400,0.2,1,1,1RAI,0,0,eucl,0.1
3782,2,25,3,0.6,12,21,2500,0.76,12,2,1RAI,0,0,eucl,0.75
16531,2,50,3,0.3,18,185,10000,1,29,21,1RAI,0,1,eucl,1
8820,2,15,3,0.6,24,4,900,0.333333,1,1,1RAI,0,0,eucl,0.25
3782,2,25,3,0.6,12,24,2500,0.88,12,2,1RAI,0,0,eucl,0.8
357,5,10,1,0.6,3,32,2500,0.9,2,0,1RAI,0,0,eucl,0.9
311,2,10,1,1,5,3,400,0.4,1,1,1RAI,0,0,eucl,0.25
3782,2,25,3,0.6,12,24,2500,0.88,12,2,1RAI,0,0,eucl,0.85
8820,2,15,3,0.6,24,6,900,0.466667,4,1,1RAI,0,0,eucl,0.4
13513,2,25,5,0.6,23,62,2500,1,9,1,1RAI,0,0,eucl,1
18385,2,50,3,0.3,19,0,10000,0,17,17,1RAI,0,0,eucl,0
8820,2,15,3,0.6,24,7,900,0.6,4,1,1RAI,0,0,eucl,0.5
311,2,10,1,1,5,3,400,0.4,1,1,1RAI,0,0,eucl,0.4
357,5,10,1,0.6,3,47,2500,0.955279,3,0,1RAI,0,1,eucl,0.95
311,2,10,1,1,5,4,400,0.5,1,1,1RAI,0,0,eucl,0.5
14694,2,25,5,0.6,24,0,2500,0,1,1,1RAI,0,0,eucl,0
18385,2,50,3,0.3,19,2,10000,0.12,18,17,1RAI,0,0,eucl,0.1
5844,5,15,1,0.3,19,248,5625,0.95286,5,2,1RAI,0,0,eucl,0.95
8820,2,15,3,0.6,24,8,900,0.666667,5,1,1RAI,0,0,eucl,0.65
14694,2,25,5,0.6,24,3,2500,0.2,2,1,1RAI,0,0,eucl,0.1
1764,10,15,1,0.3,4,7283,22500,1,5,1,1RAI,0,1,eucl,1
14694,2,25,5,0.6,24,4,2500,0.28,2,1,1RAI,0,0,eucl,0.25
8820,2,15,3,0.6,24,15,900,0.8,6,1,1RAI,0,0,eucl,0.75
18385,2,50,3,0.3,19,5,10000,0.28,23,17,1RAI,0,0,eucl,0.25
14694,2,25,5,0.6,24,6,2500,0.4,8,1,1RAI,0,0,eucl,0.4
3782,2,25,3,0.6,12,41,2500,0.92,15,2,1RAI,0,0,eucl,0.9
8820,2,15,3,0.6,24,15,900,0.8,6,1,1RAI,0,0,eucl,0.8
311,2,10,1,1,5,5,400,0.8,1,1,1RAI,0,0,eucl,0.65
357,5,10,1,0.6,3,76,2500,1,3,0,1RAI,1,1,eucl,1
311,2,10,1,1,5,5,400,0.8,1,1,1RAI,0,0,eucl,0.75
1901,10,15,1,0.3,5,0,22500,0,3,3,1RAI,0,0,eucl,0
18385,2,50,3,0.3,19,9,10000,0.4,23,17,1RAI,0,0,eucl,0.4
3782,2,25,3,0.6,12,46,2500,0.96,15,2,1RAI,0,0,eucl,0.95
23443,5,50,3,0.6,21,1340,62500,1,37,18,1RAI,0,0,eucl,1
8820,2,15,3,0.6,24,18,900,0.866667,8,1,1RAI,0,0,eucl,0.85
14694,2,25,5,0.6,24,9,2500,0.52,11,1,1RAI,0,0,eucl,0.5
18385,2,50,3,0.3,19,15,10000,0.5,24,17,1RAI,0,0,eucl,0.5
429,5,10,1,0.6,4,0,2500,1.11022e-16,0,0,1RAI,0,0,eucl,0
311,2,10,1,1,5,5,400,0.8,1,1,1RAI,0,0,eucl,0.8
429,5,10,1,0.6,4,1,2500,0.107812,0,0,1RAI,0,0,eucl,0.1
311,2,10,1,1,5,6,400,0.9,1,1,1RAI,0,0,eucl,0.85
1901,10,15,1,0.3,5,4,22500,0.111556,3,3,1RAI,0,0,eucl,0.1
14694,2,25,5,0.6,24,15,2500,0.68,10,1,1RAI,0,0,eucl,0.65
3782,2,25,3,0.6,12,64,2500,1,14,2,1RAI,0,0,eucl,1
8820,2,15,3,0.6,24,23,900,0.933333,8,1,1RAI,0,0,eucl,0.9
429,5,10,1,0.6,4,3,2500,0.335169,0,0,1RAI,0,0,eucl,0.25
311,2,10,1,1,5,6,400,0.9,1,1,1RAI,0,0,eucl,0.9
429,5,10,1,0.6,4,4,2500,0.443224,0,0,1RAI,0,0,eucl,0.4
25597,5,50,3,0.6,22,0,62500,0,19,19,1RAI,0,0,eucl,0
14694,2,25,5,0.6,24,25,2500,0.76,11,1,1RAI,0,0,eucl,0.75
18385,2,50,3,0.3,19,37,10000,0.68,24,17,1RAI,0,0,eucl,0.65
4411,2,25,3,0.6,13,0,2500,0,4,4,1RAI,0,0,eucl,0
429,5,10,1,0.6,4,5,2500,0.539565,0,0,1RAI,0,0,eucl,0.5
311,2,10,1,1,5,10,400,1,1,1,1RAI,0,1,eucl,0.95
1901,10,15,1,0.3,5,9,22500,0.289375,3,3,1RAI,0,0,eucl,0.25
554,5,5,1,0.3,9,625,625,0.936754,0,0,1RAI,1,1,eucl,0.95
4411,2,25,3,0.6,13,1,2500,0.12,4,4,1RAI,0,0,eucl,0.1
554,5,5,1,0.3,9,625,625,0.936754,0,0,1RAI,1,1,eucl,1
14694,2,25,5,0.6,24,29,2500,0.8,12,1,1RAI,0,0,eucl,0.8
4411,2,25,3,0.6,13,3,2500,0.28,4,4,1RAI,0,0,eucl,0.25
18385,2,50,3,0.3,19,43,10000,0.76,25,17,1RAI,0,0,eucl,0.75
8820,2,15,3,0.6,24,50,900,1,6,1,1RAI,0,0,eucl,0.95
4411,2,25,3,0.6,13,4,2500,0.4,4,4,1RAI,0,0,eucl,0.4
8820,2,15,3,0.6,24,50,900,1,6,1,1RAI,0,0,eucl,1
1901,10,15,1,0.3,5,12,22500,0.410713,3,3,1RAI,0,0,eucl,0.4
651,5,5,1,0.3,10,0,625,1.11022e-16,0,0,1RAI,0,0,eucl,0
14694,2,25,5,0.6,24,33,2500,0.92,13,1,1RAI,0,0,eucl,0.85
25597,5,50,3,0.6,22,5,62500,0.120841,19,19,1RAI,0,0,eucl,0.1
9559,2,15,3,0.6,25,0,900,0,1,1,1RAI,0,0,eucl,0
14694,2,25,5,0.6,24,33,2500,0.92,13,1,1RAI,0,0,eucl,0.9
4411,2,25,3,0.6,13,6,2500,0.52,4,4,1RAI,0,0,eucl,0.5
651,5,5,1,0.3,10,1,625,0.185138,0,0,1RAI,0,0,eucl,0.1
9559,2,15,3,0.6,25,1,900,0.133333,1,1,1RAI,0,0,eucl,0.1
18385,2,50,3,0.3,19,62,10000,0.8,26,17,1RAI,0,0,eucl,0.8
651,5,5,1,0.3,10,2,625,0.358128,0,0,1RAI,0,0,eucl,0.25
9559,2,15,3,0.6,25,2,900,0.266667,1,1,1RAI,0,0,eucl,0.25
4411,2,25,3,0.6,13,9,2500,0.68,4,4,1RAI,0,0,eucl,0.65
14694,2,25,5,0.6,24,46,2500,0.96,14,1,1RAI,0,0,eucl,0.95
651,5,5,1,0.3,10,4,625,0.45963,0,0,1RAI,0,0,eucl,0.4
1901,10,15,1,0.3,5,19,22500,0.500519,3,3,1RAI,0,0,eucl,0.5
9559,2,15,3,0.6,25,5,900,0.466667,1,1,1RAI,0,0,eucl,0.4
651,5,5,1,0.3,10,5,625,0.535242,0,0,1RAI,0,0,eucl,0.5
4411,2,25,3,0.6,13,11,2500,0.76,4,4,1RAI,0,0,eucl,0.75
9559,2,15,3,0.6,25,8,900,0.6,2,1,1RAI,0,0,eucl,0.5
311,2,10,1,1,5,10,400,1,1,1,1RAI,1,1,eucl,1
429,5,10,1,0.6,4,8,2500,0.656489,0,0,1RAI,0,0,eucl,0.65
25597,5,50,3,0.6,22,12,62500,0.256979,19,19,1RAI,0,0,eucl,0.25
423,2,10,1,1,6,0,400,0,1,1,1RAI,0,0,eucl,0
14694,2,25,5,0.6,24,57,2500,1,10,1,1RAI,0,0,eucl,1
4411,2,25,3,0.6,13,14,2500,0.8,7,4,1RAI,0,0,eucl,0.8
9559,2,15,3,0.6,25,10,900,0.733333,3,1,1RAI,0,0,eucl,0.65
651,5,5,1,0.3,10,13,625,0.671366,0,0,1RAI,0,1,eucl,0.65
429,5,10,1,0.6,4,18,2500,0.787868,0,0,1RAI,0,0,eucl,0.75
9559,2,15,3,0.6,25,14,900,0.866667,3,1,1RAI,0,0,eucl,0.75
4411,2,25,3,0.6,13,21,2500,0.88,8,4,1RAI,0,0,eucl,0.85
15925,2,25,5,0.6,25,0,2500,0,0,0,1RAI,0,0,eucl,0
9559,2,15,3,0.6,25,14,900,0.866667,3,1,1RAI,0,0,eucl,0.8
651,5,5,1,0.3,10,21,625,0.8,0,0,1RAI,1,1,eucl,0.75
9559,2,15,3,0.6,25,14,900,0.866667,3,1,1RAI,0,0,eucl,0.85
4411,2,25,3,0.6,13,25,2500,0.92,10,4,1RAI,0,0,eucl,0.9
9559,2,15,3,0.6,25,15,900,0.933333,4,1,1RAI,0,0,eucl,0.9
651,5,5,1,0.3,10,21,625,0.8,0,0,1RAI,1,1,eucl,0.8
4411,2,25,3,0.6,13,26,2500,0.96,11,4,1RAI,0,0,eucl,0.95
15925,2,25,5,0.6,25,1,2500,0.12,0,0,1RAI,0,0,eucl,0.1
1901,10,15,1,0.3,5,35,22500,0.652451,3,3,1RAI,0,0,eucl,0.65
4411,2,25,3,0.6,13,28,2500,1,8,4,1RAI,0,0,eucl,1
15925,2,25,5,0.6,25,3,2500,0.36,0,0,1RAI,0,0,eucl,0.25
9559,2,15,3,0.6,25,27,900,1,8,1,1RAI,0,0,eucl,0.95
18385,2,50,3,0.3,19,128,10000,0.86,24,17,1RAI,0,0,eucl,0.85
15925,2,25,5,0.6,25,5,2500,0.44,1,0,1RAI,0,0,eucl,0.4
9559,2,15,3,0.6,25,27,900,1,8,1,1RAI,0,0,eucl,1
5844,5,15,1,0.3,19,549,5625,1,4,2,1RAI,0,0,eucl,1
5090,2,25,3,0.6,14,0,2500,0,2,2,1RAI,0,0,eucl,0
15925,2,25,5,0.6,25,7,2500,0.52,2,0,1RAI,0,0,eucl,0.5
423,2,10,1,1,6,1,400,0.3,1,1,1RAI,0,0,eucl,0.1
429,5,10,1,0.6,4,19,2500,0.8,0,0,1RAI,0,0,eucl,0.8
423,2,10,1,1,6,1,400,0.3,1,1,1RAI,0,0,eucl,0.25
5090,2,25,3,0.6,14,2,2500,0.2,3,2,1RAI,0,0,eucl,0.1
15925,2,25,5,0.6,25,10,2500,0.68,3,0,1RAI,0,0,eucl,0.65
10328,2,15,3,0.6,26,0,900,0,0,0,1RAI,0,0,eucl,0
6431,5,15,1,0.3,20,0,5625,1.11022e-16,3,3,1RAI,0,0,eucl,0
651,5,5,1,0.3,10,60,625,0.890455,1,0,1RAI,1,1,eucl,0.85
10328,2,15,3,0.6,26,2,900,0.2,0,0,1RAI,0,0,eucl,0.1
15925,2,25,5,0.6,25,15,2500,0.76,3,0,1RAI,0,0,eucl,0.75
5090,2,25,3,0.6,14,4,2500,0.32,4,2,1RAI,0,0,eucl,0.25
6431,5,15,1,0.3,20,3,5625,0.13513,3,3,1RAI,0,0,eucl,0.1
18385,2,50,3,0.3,19,141,10000,0.9,26,17,1RAI,0,0,eucl,0.9
15925,2,25,5,0.6,25,19,2500,0.84,3,0,1RAI,0,0,eucl,0.8
25597,5,50,3,0.6,22,24,62500,0.416699,24,19,1RAI,0,0,eucl,0.4
6431,5,15,1,0.3,20,6,5625,0.272753,3,3,1RAI,0,0,eucl,0.25
5090,2,25,3,0.6,14,6,2500,0.4,4,2,1RAI,0,0,eucl,0.4
15925,2,25,5,0.6,25,23,2500,0.88,6,0,1RAI,0,0,eucl,0.85
10328,2,15,3,0.6,26,3,900,0.4,0,0,1RAI,0,0,eucl,0.25
1901,10,15,1,0.3,5,59,22500,0.756771,4,3,1RAI,0,0,eucl,0.75
6431,5,15,1,0.3,20,10,5625,0.426899,4,3,1RAI,0,0,eucl,0.4
5090,2,25,3,0.6,14,8,2500,0.56,4,2,1RAI,0,0,eucl,0.5
15925,2,25,5,0.6,25,29,2500,0.96,10,0,1RAI,0,0,eucl,0.9
10328,2,15,3,0.6,26,3,900,0.4,0,0,1RAI,0,0,eucl,0.4
15925,2,25,5,0.6,25,29,2500,0.96,10,0,1RAI,0,0,eucl,0.95
5090,2,25,3,0.6,14,9,2500,0.68,4,2,1RAI,0,0,eucl,0.65
10328,2,15,3,0.6,26,7,900,0.533333,0,0,1RAI,0,0,eucl,0.5
15925,2,25,5,0.6,25,30,2500,1,10,0,1RAI,0,0,eucl,1
5090,2,25,3,0.6,14,11,2500,0.76,6,2,1RAI,0,0,eucl,0.75
6431,5,15,1,0.3,20,12,5625,0.516954,4,3,1RAI,0,0,eucl,0.5
10328,2,15,3,0.6,26,8,900,0.666667,0,0,1RAI,0,0,eucl,0.65
5090,2,25,3,0.6,14,12,2500,0.8,7,2,1RAI,0,0,eucl,0.8
429,5,10,1,0.6,4,30,2500,0.86216,0,0,1RAI,0,0,eucl,0.85
423,2,10,1,1,6,2,400,0.4,3,1,1RAI,0,0,eucl,0.4
17206,2,25,5,0.6,26,0,2500,0,0,0,1RAI,0,0,eucl,0
10328,2,15,3,0.6,26,14,900,0.8,3,0,1RAI,0,0,eucl,0.75
25597,5,50,3,0.6,22,33,62500,0.502567,24,19,1RAI,0,0,eucl,0.5
6431,5,15,1,0.3,20,19,5625,0.65359,5,3,1RAI,0,0,eucl,0.65
1901,10,15,1,0.3,5,69,22500,0.800247,4,3,1RAI,0,0,eucl,0.8
17206,2,25,5,0.6,26,2,2500,0.16,0,0,1RAI,0,0,eucl,0.1
10328,2,15,3,0.6,26,14,900,0.8,3,0,1RAI,0,0,eucl,0.8
5090,2,25,3,0.6,14,24,2500,0.88,7,2,1RAI,0,0,eucl,0.85
429,5,10,1,0.6,4,43,2500,0.905132,0,0,1RAI,0,0,eucl,0.9
423,2,10,1,1,6,3,400,0.6,3,1,1RAI,0,0,eucl,0.5
6431,5,15,1,0.3,20,26,5625,0.775897,5,3,1RAI,0,0,eucl,0.75
10328,2,15,3,0.6,26,15,900,0.866667,3,0,1RAI,0,0,eucl,0.85
17206,2,25,5,0.6,26,5,2500,0.32,5,0,1RAI,0,0,eucl,0.25
423,2,10,1,1,6,4,400,0.8,3,1,1RAI,0,0,eucl,0.65
423,2,10,1,1,6,4,400,0.8,3,1,1RAI,0,0,eucl,0.75
429,5,10,1,0.6,4,61,2500,0.955279,1,0,1RAI,0,0,eucl,0.95
423,2,10,1,1,6,4,400,0.8,3,1,1RAI,0,0,eucl,0.8
17206,2,25,5,0.6,26,8,2500,0.44,6,0,1RAI,0,0,eucl,0.4
10328,2,15,3,0.6,26,26,900,0.933333,6,0,1RAI,0,0,eucl,0.9
6431,5,15,1,0.3,20,31,5625,0.819877,5,3,1RAI,0,0,eucl,0.8
423,2,10,1,1,6,5,400,0.9,3,1,1RAI,0,0,eucl,0.85
423,2,10,1,1,6,5,400,0.9,3,1,1RAI,0,0,eucl,0.9
17206,2,25,5,0.6,26,14,2500,0.56,5,0,1RAI,0,0,eucl,0.5
423,2,10,1,1,6,10,400,1,3,1,1RAI,0,0,eucl,0.95
423,2,10,1,1,6,10,400,1,3,1,1RAI,0,0,eucl,1
10328,2,15,3,0.6,26,43,900,1,3,0,1RAI,0,0,eucl,0.95
6431,5,15,1,0.3,20,43,5625,0.853941,5,3,1RAI,0,0,eucl,0.85
5090,2,25,3,0.6,14,65,2500,0.92,11,2,1RAI,0,0,eucl,0.9
17206,2,25,5,0.6,26,19,2500,0.68,9,0,1RAI,0,0,eucl,0.65
10328,2,15,3,0.6,26,43,900,1,3,0,1RAI,0,0,eucl,1
555,2,10,1,1,7,0,400,0,0,0,1RAI,0,0,eucl,0
17206,2,25,5,0.6,26,22,2500,0.76,10,0,1RAI,0,0,eucl,0.75
6431,5,15,1,0.3,20,52,5625,0.903391,5,3,1RAI,0,0,eucl,0.9
429,5,10,1,0.6,4,119,2500,1,3,0,1RAI,0,0,eucl,1
555,2,10,1,1,7,1,400,0.3,0,0,1RAI,0,0,eucl,0.1
11127,2,15,3,0.6,27,0,900,0,0,0,1RAI,0,0,eucl,0
17206,2,25,5,0.6,26,23,2500,0.8,9,0,1RAI,0,0,eucl,0.8
5090,2,25,3,0.6,14,78,2500,0.96,11,2,1RAI,0,0,eucl,0.95
11127,2,15,3,0.6,27,1,900,0.133333,0,0,1RAI,0,0,eucl,0.1
18385,2,50,3,0.3,19,258,10000,0.96,26,17,1RAI,0,0,eucl,0.95
555,2,10,1,1,7,1,400,0.3,0,0,1RAI,0,0,eucl,0.25
521,5,10,1,0.6,5,0,2500,1.11022e-16,2,2,1RAI,0,0,eucl,0
555,2,10,1,1,7,2,400,0.4,1,0,1RAI,0,0,eucl,0.4
521,5,10,1,0.6,5,1,2500,0.107812,2,2,1RAI,0,0,eucl,0.1
555,2,10,1,1,7,3,400,0.5,1,0,1RAI,0,0,eucl,0.5
11127,2,15,3,0.6,27,2,900,0.333333,0,0,1RAI,0,0,eucl,0.25
1901,10,15,1,0.3,5,98,22500,0.851926,5,3,1RAI,0,0,eucl,0.85
25597,5,50,3,0.6,22,52,62500,0.655907,27,19,1RAI,0,0,eucl,0.65
17206,2,25,5,0.6,26,33,2500,0.88,9,0,1RAI,0,0,eucl,0.85
11127,2,15,3,0.6,27,8,900,0.466667,0,0,1RAI,0,0,eucl,0.4
