seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,div_threshold
6423,2,10,1,1,6,1,400,0.3,0,0,XRAI_1.50,0,0,sum,0.25
2385,2,5,1,0.6,7,1,100,1,0,0,XRAI_1.50,1,1,sum,0.75
43883,2,30,1,0.3,26,2,3600,0.466667,11,11,XRAI_1.50,0,0,sum,0.25
6423,2,10,1,1,6,2,400,0.7,0,0,XRAI_1.50,0,0,sum,0.5
1940,2,15,1,0.6,2,5,900,1,3,2,XRAI_1.50,0,0,sum,1
6423,2,10,1,1,6,3,400,0.8,0,0,XRAI_1.50,0,0,sum,0.75
2385,2,5,1,0.6,7,1,100,1,0,0,XRAI_1.50,1,1,sum,0.85
6423,2,10,1,1,6,4,400,0.9,2,0,XRAI_1.50,0,0,sum,0.85
2385,2,5,1,0.6,7,1,100,1,0,0,XRAI_1.50,1,1,sum,1
2917,2,15,1,0.6,3,2,900,0.533333,2,2,XRAI_1.50,0,0,sum,0.25
6423,2,10,1,1,6,8,400,1,3,0,XRAI_1.50,0,0,sum,1
43883,2,30,1,0.3,26,3,3600,0.666667,11,11,XRAI_1.50,0,0,sum,0.5
2917,2,15,1,0.6,3,2,900,0.533333,2,2,XRAI_1.50,0,0,sum,0.5
7555,2,10,1,1,7,1,400,0.3,1,1,XRAI_1.50,0,0,sum,0.25
2917,2,15,1,0.6,3,3,900,0.8,2,2,XRAI_1.50,0,0,sum,0.75
2762,2,5,1,0.6,8,1,100,0.4,0,0,XRAI_1.50,0,0,sum,0.25
7555,2,10,1,1,7,2,400,0.7,2,1,XRAI_1.50,0,0,sum,0.5
391,5,15,1,0.3,0,370,5625,1,5,1,XRAI_1.50,0,0,sum,1
7555,2,10,1,1,7,3,400,0.8,2,1,XRAI_1.50,0,0,sum,0.75
2917,2,15,1,0.6,3,5,900,1,2,2,XRAI_1.50,0,0,sum,0.85
2762,2,5,1,0.6,8,2,100,0.8,0,0,XRAI_1.50,0,0,sum,0.5
2917,2,15,1,0.6,3,5,900,1,2,2,XRAI_1.50,0,0,sum,1
7555,2,10,1,1,7,4,400,0.9,2,1,XRAI_1.50,0,0,sum,0.85
43883,2,30,1,0.3,26,7,3600,0.866667,15,11,XRAI_1.50,0,0,sum,0.75
7555,2,10,1,1,7,6,400,1,2,1,XRAI_1.50,0,0,sum,1
43883,2,30,1,0.3,26,7,3600,0.866667,15,11,XRAI_1.50,0,0,sum,0.85
2762,2,5,1,0.6,8,2,100,0.8,0,0,XRAI_1.50,0,0,sum,0.75
858,5,15,1,0.3,1,3,5625,0.326667,2,2,XRAI_1.50,0,0,sum,0.25
8707,2,10,1,1,8,1,400,0.4,0,0,XRAI_1.50,0,0,sum,0.25
2762,2,5,1,0.6,8,7,100,1,0,0,XRAI_1.50,0,0,sum,0.85
8707,2,10,1,1,8,2,400,0.8,0,0,XRAI_1.50,0,0,sum,0.5
858,5,15,1,0.3,1,5,5625,0.52,2,2,XRAI_1.50,0,0,sum,0.5
3924,2,15,1,0.6,4,2,900,0.533333,1,1,XRAI_1.50,1,1,sum,0.25
8707,2,10,1,1,8,2,400,0.8,0,0,XRAI_1.50,0,0,sum,0.75
3924,2,15,1,0.6,4,2,900,0.533333,1,1,XRAI_1.50,1,1,sum,0.5
43883,2,30,1,0.3,26,25,3600,1,16,11,XRAI_1.50,0,0,sum,1
2762,2,5,1,0.6,8,7,100,1,0,0,XRAI_1.50,0,0,sum,1
8707,2,10,1,1,8,6,400,1,2,0,XRAI_1.50,0,1,sum,0.85
3924,2,15,1,0.6,4,4,900,0.866667,1,1,XRAI_1.50,1,1,sum,0.75
8707,2,10,1,1,8,6,400,1,2,0,XRAI_1.50,1,1,sum,1
3149,2,5,1,0.6,9,1,100,0.6,0,0,XRAI_1.50,0,0,sum,0.25
27145,5,10,1,1,22,167,2500,1,2,0,XRAI_1.50,0,0,sum,1
46375,2,30,1,0.3,27,6,3600,0.3,12,12,XRAI_1.50,0,0,sum,0.25
9879,2,10,1,1,9,1,400,0.3,0,0,XRAI_1.50,1,1,sum,0.25
858,5,15,1,0.3,1,15,5625,0.773333,3,2,XRAI_1.50,0,0,sum,0.75
9879,2,10,1,1,9,4,400,0.5,1,0,XRAI_1.50,1,0,sum,0.5
3924,2,15,1,0.6,4,4,900,0.866667,1,1,XRAI_1.50,1,1,sum,0.85
9879,2,10,1,1,9,7,400,0.8,3,0,XRAI_1.50,0,0,sum,0.75
46375,2,30,1,0.3,27,7,3600,0.5,12,12,XRAI_1.50,0,0,sum,0.5
858,5,15,1,0.3,1,20,5625,0.86,3,2,XRAI_1.50,0,0,sum,0.85
3149,2,5,1,0.6,9,1,100,0.6,0,0,XRAI_1.50,0,0,sum,0.5
9879,2,10,1,1,9,9,400,0.9,4,0,XRAI_1.50,0,0,sum,0.85
46375,2,30,1,0.3,27,12,3600,0.766667,14,12,XRAI_1.50,0,0,sum,0.75
28597,5,10,1,1,23,3,2500,0.4,1,1,XRAI_1.50,0,0,sum,0.25
9879,2,10,1,1,9,13,400,1,3,0,XRAI_1.50,0,1,sum,1
3149,2,5,1,0.6,9,2,100,1,0,0,XRAI_1.50,0,0,sum,0.75
28597,5,10,1,1,23,4,2500,0.56,1,1,XRAI_1.50,0,1,sum,0.5
11071,2,10,1,1,10,1,400,0.7,0,0,XRAI_1.50,0,0,sum,0.25
3924,2,15,1,0.6,4,9,900,1,4,1,XRAI_1.50,1,1,sum,1
11071,2,10,1,1,10,1,400,0.7,0,0,XRAI_1.50,0,0,sum,0.5
28597,5,10,1,1,23,6,2500,0.8,2,1,XRAI_1.50,1,1,sum,0.75
46375,2,30,1,0.3,27,14,3600,0.9,16,12,XRAI_1.50,0,0,sum,0.85
11071,2,10,1,1,10,7,400,0.9,4,0,XRAI_1.50,0,1,sum,0.75
28597,5,10,1,1,23,7,2500,0.86,2,1,XRAI_1.50,1,1,sum,0.85
11071,2,10,1,1,10,7,400,0.9,4,0,XRAI_1.50,1,1,sum,0.85
3149,2,5,1,0.6,9,2,100,1,0,0,XRAI_1.50,0,0,sum,0.85
4961,2,15,1,0.6,5,2,900,0.6,4,3,XRAI_1.50,0,0,sum,0.25
11071,2,10,1,1,10,12,400,1,2,0,XRAI_1.50,1,0,sum,1
4961,2,15,1,0.6,5,2,900,0.6,4,3,XRAI_1.50,0,0,sum,0.5
3149,2,5,1,0.6,9,2,100,1,0,0,XRAI_1.50,0,0,sum,1
12283,2,10,1,1,11,1,400,0.6,1,1,XRAI_1.50,0,0,sum,0.25
46375,2,30,1,0.3,27,43,3600,1,17,12,XRAI_1.50,0,0,sum,1
12283,2,10,1,1,11,1,400,0.6,1,1,XRAI_1.50,0,0,sum,0.5
3546,2,5,1,0.6,10,1,100,0.6,0,0,XRAI_1.50,1,1,sum,0.25
12283,2,10,1,1,11,3,400,0.9,3,1,XRAI_1.50,0,0,sum,0.75
4961,2,15,1,0.6,5,6,900,0.8,3,3,XRAI_1.50,0,0,sum,0.75
12283,2,10,1,1,11,3,400,0.9,3,1,XRAI_1.50,0,0,sum,0.85
48927,2,30,1,0.3,28,2,3600,0.433333,15,14,XRAI_1.50,0,0,sum,0.25
12283,2,10,1,1,11,5,400,1,1,1,XRAI_1.50,0,0,sum,1
124693,5,50,5,0.6,28,658,62500,1,41,32,XRAI_1.50,0,0,sum,1
3546,2,5,1,0.6,10,1,100,0.6,0,0,XRAI_1.50,1,1,sum,0.5
13515,2,10,1,1,12,1,400,0.4,2,2,XRAI_1.50,0,0,sum,0.25
48927,2,30,1,0.3,28,3,3600,0.566667,16,14,XRAI_1.50,0,0,sum,0.5
3546,2,5,1,0.6,10,2,100,0.8,0,0,XRAI_1.50,1,1,sum,0.75
13515,2,10,1,1,12,2,400,0.5,3,2,XRAI_1.50,0,0,sum,0.5
3546,2,5,1,0.6,10,3,100,1,0,0,XRAI_1.50,1,1,sum,0.85
13515,2,10,1,1,12,4,400,0.8,5,2,XRAI_1.50,0,1,sum,0.75
4961,2,15,1,0.6,5,7,900,0.866667,3,3,XRAI_1.50,0,0,sum,0.85
13515,2,10,1,1,12,5,400,0.9,4,2,XRAI_1.50,1,1,sum,0.85
48927,2,30,1,0.3,28,17,3600,0.766667,18,14,XRAI_1.50,0,0,sum,0.75
4961,2,15,1,0.6,5,10,900,1,5,3,XRAI_1.50,0,0,sum,1
3546,2,5,1,0.6,10,3,100,1,0,0,XRAI_1.50,1,1,sum,1
13515,2,10,1,1,12,10,400,1,6,2,XRAI_1.50,1,0,sum,1
6028,2,15,1,0.6,6,1,900,0.533333,3,3,XRAI_1.50,0,0,sum,0.25
14767,2,10,1,1,13,1,400,0.5,0,0,XRAI_1.50,0,0,sum,0.25
6028,2,15,1,0.6,6,1,900,0.533333,3,3,XRAI_1.50,0,0,sum,0.5
14767,2,10,1,1,13,1,400,0.5,0,0,XRAI_1.50,0,0,sum,0.5
48927,2,30,1,0.3,28,42,3600,0.9,18,14,XRAI_1.50,0,0,sum,0.85
14767,2,10,1,1,13,4,400,0.9,0,0,XRAI_1.50,0,0,sum,0.75
3953,2,5,1,0.6,11,1,100,0.6,0,0,XRAI_1.50,1,1,sum,0.25
14767,2,10,1,1,13,4,400,0.9,0,0,XRAI_1.50,0,0,sum,0.85
6028,2,15,1,0.6,6,6,900,0.866667,4,3,XRAI_1.50,0,0,sum,0.75
3953,2,5,1,0.6,11,1,100,0.6,0,0,XRAI_1.50,1,1,sum,0.5
14767,2,10,1,1,13,12,400,1,4,0,XRAI_1.50,0,0,sum,1
6028,2,15,1,0.6,6,6,900,0.866667,4,3,XRAI_1.50,0,0,sum,0.85
3953,2,5,1,0.6,11,5,100,1,0,0,XRAI_1.50,1,1,sum,0.75
16039,2,10,1,1,14,2,400,0.8,0,0,XRAI_1.50,0,0,sum,0.25
3953,2,5,1,0.6,11,5,100,1,0,0,XRAI_1.50,1,1,sum,0.85
16039,2,10,1,1,14,2,400,0.8,0,0,XRAI_1.50,0,0,sum,0.5
6028,2,15,1,0.6,6,11,900,1,4,3,XRAI_1.50,0,0,sum,1
3953,2,5,1,0.6,11,5,100,1,0,0,XRAI_1.50,1,1,sum,1
16039,2,10,1,1,14,2,400,0.8,0,0,XRAI_1.50,0,0,sum,0.75
16039,2,10,1,1,14,3,400,0.9,2,0,XRAI_1.50,0,0,sum,0.85
4370,2,5,1,0.6,12,1,100,0.4,0,0,XRAI_1.50,0,0,sum,0.25
7125,2,15,1,0.6,7,1,900,0.533333,2,2,XRAI_1.50,1,1,sum,0.25
16039,2,10,1,1,14,12,400,1,2,0,XRAI_1.50,0,0,sum,1
7125,2,15,1,0.6,7,1,900,0.533333,2,2,XRAI_1.50,1,1,sum,0.5
48927,2,30,1,0.3,28,115,3600,1,18,14,XRAI_1.50,0,0,sum,1
17331,2,10,1,1,15,1,400,0.3,0,0,XRAI_1.50,0,0,sum,0.25
7125,2,15,1,0.6,7,6,900,0.8,2,2,XRAI_1.50,1,1,sum,0.75
17331,2,10,1,1,15,2,400,0.5,1,0,XRAI_1.50,0,0,sum,0.5
4370,2,5,1,0.6,12,2,100,0.8,0,0,XRAI_1.50,0,0,sum,0.5
5221,2,50,3,0.3,3,624,10000,1,37,32,XRAI_1.50,0,0,sum,1
17331,2,10,1,1,15,4,400,0.8,2,0,XRAI_1.50,0,0,sum,0.75
4370,2,5,1,0.6,12,2,100,0.8,0,0,XRAI_1.50,0,0,sum,0.75
51539,2,30,1,0.3,29,2,3600,0.3,12,11,XRAI_1.50,0,0,sum,0.25
17331,2,10,1,1,15,5,400,0.9,2,0,XRAI_1.50,0,0,sum,0.85
4370,2,5,1,0.6,12,4,100,1,2,0,XRAI_1.50,0,0,sum,0.85
17331,2,10,1,1,15,9,400,1,2,0,XRAI_1.50,0,0,sum,1
51539,2,30,1,0.3,29,7,3600,0.533333,12,11,XRAI_1.50,0,0,sum,0.5
4370,2,5,1,0.6,12,4,100,1,2,0,XRAI_1.50,0,0,sum,1
7075,2,50,3,0.3,4,6,10000,0.44,34,30,XRAI_1.50,0,0,sum,0.25
130549,5,50,5,0.6,29,4,62500,0.276,32,32,XRAI_1.50,0,0,sum,0.25
7125,2,15,1,0.6,7,8,900,0.933333,2,2,XRAI_1.50,1,1,sum,0.85
18643,2,10,1,1,16,1,400,0.6,0,0,XRAI_1.50,0,0,sum,0.25
51539,2,30,1,0.3,29,16,3600,0.766667,12,11,XRAI_1.50,0,0,sum,0.75
18643,2,10,1,1,16,1,400,0.6,0,0,XRAI_1.50,0,0,sum,0.5
28597,5,10,1,1,23,170,2500,1,3,1,XRAI_1.50,1,0,sum,1
4797,2,5,1,0.6,13,1,100,0.8,0,0,XRAI_1.50,0,0,sum,0.25
18643,2,10,1,1,16,4,400,0.8,0,0,XRAI_1.50,0,0,sum,0.75
51539,2,30,1,0.3,29,29,3600,0.866667,13,11,XRAI_1.50,0,0,sum,0.85
18643,2,10,1,1,16,6,400,0.9,0,0,XRAI_1.50,0,0,sum,0.85
30069,5,10,1,1,24,2,2500,0.44,0,0,XRAI_1.50,0,0,sum,0.25
18643,2,10,1,1,16,7,400,1,0,0,XRAI_1.50,0,0,sum,1
2235,5,5,3,1,4,625,625,0.96,2,0,XRAI_1.50,0,1,sum,1
858,5,15,1,0.3,1,269,5625,1,4,2,XRAI_1.50,0,0,sum,1
7125,2,15,1,0.6,7,9,900,1,3,2,XRAI_1.50,1,0,sum,1
19975,2,10,1,1,17,1,400,0.4,1,1,XRAI_1.50,0,0,sum,0.25
130549,5,50,5,0.6,29,10,62500,0.544,36,32,XRAI_1.50,0,0,sum,0.5
7075,2,50,3,0.3,4,8,10000,0.54,34,30,XRAI_1.50,0,0,sum,0.5
30069,5,10,1,1,24,3,2500,0.5,0,0,XRAI_1.50,0,0,sum,0.5
19975,2,10,1,1,17,3,400,0.7,4,1,XRAI_1.50,0,0,sum,0.5
2784,5,5,3,1,5,1,625,0.32,0,0,XRAI_1.50,0,0,sum,0.25
19975,2,10,1,1,17,4,400,0.9,4,1,XRAI_1.50,0,0,sum,0.75
8252,2,15,1,0.6,8,2,900,0.533333,3,3,XRAI_1.50,0,0,sum,0.25
30069,5,10,1,1,24,6,2500,0.78,0,0,XRAI_1.50,0,0,sum,0.75
19975,2,10,1,1,17,4,400,0.9,4,1,XRAI_1.50,0,0,sum,0.85
8252,2,15,1,0.6,8,2,900,0.533333,3,3,XRAI_1.50,0,0,sum,0.5
30069,5,10,1,1,24,7,2500,0.85,0,0,XRAI_1.50,0,0,sum,0.85
19975,2,10,1,1,17,7,400,1,4,1,XRAI_1.50,0,0,sum,1
1355,5,15,1,0.3,2,7,5625,0.32,2,2,XRAI_1.50,0,0,sum,0.25
7075,2,50,3,0.3,4,28,10000,0.76,36,30,XRAI_1.50,0,0,sum,0.75
4797,2,5,1,0.6,13,1,100,0.8,0,0,XRAI_1.50,0,0,sum,0.5
51539,2,30,1,0.3,29,105,3600,1,16,11,XRAI_1.50,0,1,sum,1
4797,2,5,1,0.6,13,1,100,0.8,0,0,XRAI_1.50,0,0,sum,0.75
1355,5,15,1,0.3,2,14,5625,0.613333,3,2,XRAI_1.50,0,0,sum,0.5
21327,2,10,1,1,18,1,400,0.5,0,0,XRAI_1.50,1,1,sum,0.25
2784,5,5,3,1,5,3,625,0.56,0,0,XRAI_1.50,0,1,sum,0.5
21327,2,10,1,1,18,1,400,0.5,0,0,XRAI_1.50,1,1,sum,0.5
151,2,30,1,0.6,0,3,3600,0.266667,11,9,XRAI_1.50,0,0,sum,0.25
21327,2,10,1,1,18,2,400,0.8,0,0,XRAI_1.50,1,1,sum,0.75
8252,2,15,1,0.6,8,7,900,0.866667,4,3,XRAI_1.50,0,0,sum,0.75
21327,2,10,1,1,18,3,400,0.9,0,0,XRAI_1.50,1,1,sum,0.85
151,2,30,1,0.6,0,8,3600,0.566667,12,9,XRAI_1.50,0,0,sum,0.5
21327,2,10,1,1,18,4,400,1,0,0,XRAI_1.50,1,1,sum,1
1355,5,15,1,0.3,2,22,5625,0.76,4,2,XRAI_1.50,0,0,sum,0.75
4797,2,5,1,0.6,13,3,100,1,0,0,XRAI_1.50,0,1,sum,0.85
22699,2,10,1,1,19,1,400,0.5,0,0,XRAI_1.50,0,0,sum,0.25
4797,2,5,1,0.6,13,3,100,1,0,0,XRAI_1.50,1,1,sum,1
22699,2,10,1,1,19,1,400,0.5,0,0,XRAI_1.50,0,0,sum,0.5
7075,2,50,3,0.3,4,66,10000,0.86,36,30,XRAI_1.50,0,0,sum,0.85
151,2,30,1,0.6,0,11,3600,0.8,12,9,XRAI_1.50,0,0,sum,0.75
22699,2,10,1,1,19,2,400,0.8,0,0,XRAI_1.50,0,0,sum,0.75
130549,5,50,5,0.6,29,24,62500,0.76,39,32,XRAI_1.50,0,0,sum,0.75
22699,2,10,1,1,19,4,400,0.9,0,0,XRAI_1.50,0,0,sum,0.85
151,2,30,1,0.6,0,12,3600,0.866667,13,9,XRAI_1.50,0,0,sum,0.85
8252,2,15,1,0.6,8,7,900,0.866667,4,3,XRAI_1.50,0,0,sum,0.85
5234,2,5,1,0.6,14,1,100,1,0,0,XRAI_1.50,0,1,sum,0.25
22699,2,10,1,1,19,8,400,1,2,0,XRAI_1.50,0,0,sum,1
1355,5,15,1,0.3,2,36,5625,0.853333,3,2,XRAI_1.50,0,0,sum,0.85
2784,5,5,3,1,5,22,625,0.82,2,0,XRAI_1.50,1,1,sum,0.75
24091,2,10,1,1,20,1,400,0.5,0,0,XRAI_1.50,0,0,sum,0.25
8252,2,15,1,0.6,8,12,900,1,7,3,XRAI_1.50,0,0,sum,1
24091,2,10,1,1,20,1,400,0.5,0,0,XRAI_1.50,0,0,sum,0.5
5234,2,5,1,0.6,14,1,100,1,0,0,XRAI_1.50,1,1,sum,0.5
24091,2,10,1,1,20,3,400,0.9,0,0,XRAI_1.50,0,1,sum,0.75
5234,2,5,1,0.6,14,1,100,1,0,0,XRAI_1.50,1,1,sum,0.75
151,2,30,1,0.6,0,36,3600,1,19,9,XRAI_1.50,0,0,sum,1
24091,2,10,1,1,20,3,400,0.9,0,0,XRAI_1.50,1,1,sum,0.85
5234,2,5,1,0.6,14,1,100,1,0,0,XRAI_1.50,1,1,sum,0.85
24091,2,10,1,1,20,5,400,1,0,0,XRAI_1.50,1,1,sum,1
5234,2,5,1,0.6,14,1,100,1,0,0,XRAI_1.50,1,1,sum,1
9409,2,15,1,0.6,9,2,900,0.466667,3,3,XRAI_1.50,0,0,sum,0.25
1983,2,30,1,0.6,1,3,3600,0.4,13,13,XRAI_1.50,0,0,sum,0.25
25503,2,10,1,1,21,1,400,0.6,0,0,XRAI_1.50,0,0,sum,0.25
2107,2,30,5,0.3,2,1194,3600,1,20,17,XRAI_1.50,0,0,sum,1
1983,2,30,1,0.6,1,4,3600,0.5,14,13,XRAI_1.50,0,0,sum,0.5
30069,5,10,1,1,24,110,2500,1,2,0,XRAI_1.50,0,0,sum,1
25503,2,10,1,1,21,1,400,0.6,0,0,XRAI_1.50,0,0,sum,0.5
5681,2,5,1,0.6,15,1,100,0.8,0,0,XRAI_1.50,0,0,sum,0.25
25503,2,10,1,1,21,3,400,0.8,0,0,XRAI_1.50,0,0,sum,0.75
1983,2,30,1,0.6,1,7,3600,0.766667,18,13,XRAI_1.50,0,0,sum,0.75
130549,5,50,5,0.6,29,39,62500,0.852,41,32,XRAI_1.50,0,0,sum,0.85
25503,2,10,1,1,21,5,400,0.9,2,0,XRAI_1.50,0,0,sum,0.85
31561,5,10,1,1,25,2,2500,0.38,0,0,XRAI_1.50,0,0,sum,0.25
9409,2,15,1,0.6,9,3,900,0.733333,5,3,XRAI_1.50,0,0,sum,0.5
31561,5,10,1,1,25,3,2500,0.51,0,0,XRAI_1.50,0,0,sum,0.5
25503,2,10,1,1,21,15,400,1,2,0,XRAI_1.50,0,0,sum,1
1983,2,30,1,0.6,1,9,3600,0.866667,18,13,XRAI_1.50,0,0,sum,0.85
9409,2,15,1,0.6,9,5,900,0.866667,5,3,XRAI_1.50,0,0,sum,0.75
31561,5,10,1,1,25,5,2500,0.77,0,0,XRAI_1.50,0,0,sum,0.75
26935,2,10,1,1,22,1,400,0.7,1,1,XRAI_1.50,0,0,sum,0.25
2784,5,5,3,1,5,52,625,0.9,1,0,XRAI_1.50,1,1,sum,0.85
9409,2,15,1,0.6,9,5,900,0.866667,5,3,XRAI_1.50,0,0,sum,0.85
26935,2,10,1,1,22,1,400,0.7,1,1,XRAI_1.50,0,0,sum,0.5
5681,2,5,1,0.6,15,1,100,0.8,0,0,XRAI_1.50,0,0,sum,0.5
31561,5,10,1,1,25,12,2500,0.88,0,0,XRAI_1.50,0,0,sum,0.85
26935,2,10,1,1,22,3,400,0.8,2,1,XRAI_1.50,0,0,sum,0.75
1983,2,30,1,0.6,1,24,3600,1,20,13,XRAI_1.50,0,0,sum,1
9409,2,15,1,0.6,9,6,900,1,5,3,XRAI_1.50,0,0,sum,1
5681,2,5,1,0.6,15,1,100,0.8,0,0,XRAI_1.50,0,0,sum,0.75
26935,2,10,1,1,22,7,400,0.9,6,1,XRAI_1.50,0,0,sum,0.85
5681,2,5,1,0.6,15,3,100,1,1,0,XRAI_1.50,0,1,sum,0.85
3875,2,30,1,0.6,2,1,3600,0.266667,10,10,XRAI_1.50,0,0,sum,0.25
26935,2,10,1,1,22,11,400,1,4,1,XRAI_1.50,0,0,sum,1
5681,2,5,1,0.6,15,3,100,1,1,0,XRAI_1.50,1,1,sum,1
10596,2,15,1,0.6,10,1,900,0.333333,3,3,XRAI_1.50,0,0,sum,0.25
3875,2,30,1,0.6,2,3,3600,0.533333,15,10,XRAI_1.50,0,0,sum,0.5
10596,2,15,1,0.6,10,2,900,0.6,3,3,XRAI_1.50,0,0,sum,0.5
3163,2,30,5,0.3,3,2,3600,0.3,17,16,XRAI_1.50,0,0,sum,0.25
3875,2,30,1,0.6,2,5,3600,0.8,18,10,XRAI_1.50,0,0,sum,0.75
28387,2,10,1,1,23,1,400,0.5,0,0,XRAI_1.50,0,0,sum,0.25
10596,2,15,1,0.6,10,3,900,0.866667,3,3,XRAI_1.50,0,0,sum,0.75
6138,2,5,1,0.6,16,1,100,0.6,0,0,XRAI_1.50,0,0,sum,0.25
28387,2,10,1,1,23,1,400,0.5,0,0,XRAI_1.50,0,0,sum,0.5
3875,2,30,1,0.6,2,11,3600,0.866667,19,10,XRAI_1.50,0,0,sum,0.85
6138,2,5,1,0.6,16,1,100,0.6,0,0,XRAI_1.50,0,0,sum,0.5
10596,2,15,1,0.6,10,3,900,0.866667,3,3,XRAI_1.50,0,0,sum,0.85
28387,2,10,1,1,23,2,400,0.9,1,0,XRAI_1.50,0,0,sum,0.75
6138,2,5,1,0.6,16,2,100,1,0,0,XRAI_1.50,0,0,sum,0.75
10596,2,15,1,0.6,10,7,900,1,6,3,XRAI_1.50,0,0,sum,1
28387,2,10,1,1,23,2,400,0.9,1,0,XRAI_1.50,0,0,sum,0.85
3875,2,30,1,0.6,2,20,3600,1,19,10,XRAI_1.50,0,0,sum,1
3163,2,30,5,0.3,3,3,3600,0.566667,18,16,XRAI_1.50,0,0,sum,0.5
28387,2,10,1,1,23,7,400,1,2,0,XRAI_1.50,0,0,sum,1
6138,2,5,1,0.6,16,2,100,1,0,0,XRAI_1.50,0,0,sum,0.85
11813,2,15,1,0.6,11,1,900,0.6,3,3,XRAI_1.50,1,1,sum,0.25
29859,2,10,1,1,24,1,400,0.7,0,0,XRAI_1.50,0,0,sum,0.25
5827,2,30,1,0.6,3,3,3600,0.3,7,7,XRAI_1.50,0,0,sum,0.25
29859,2,10,1,1,24,1,400,0.7,0,0,XRAI_1.50,0,0,sum,0.5
31561,5,10,1,1,25,80,2500,1,0,0,XRAI_1.50,0,0,sum,1
29859,2,10,1,1,24,2,400,0.9,0,0,XRAI_1.50,0,0,sum,0.75
5827,2,30,1,0.6,3,4,3600,0.7,7,7,XRAI_1.50,0,0,sum,0.5
29859,2,10,1,1,24,2,400,0.9,0,0,XRAI_1.50,0,0,sum,0.85
3163,2,30,5,0.3,3,8,3600,0.766667,19,16,XRAI_1.50,0,0,sum,0.75
5827,2,30,1,0.6,3,7,3600,0.833333,15,7,XRAI_1.50,0,0,sum,0.75
29859,2,10,1,1,24,3,400,1,1,0,XRAI_1.50,0,0,sum,1
3163,2,30,5,0.3,3,9,3600,0.866667,19,16,XRAI_1.50,0,0,sum,0.85
5827,2,30,1,0.6,3,8,3600,0.9,11,7,XRAI_1.50,0,0,sum,0.85
11813,2,15,1,0.6,11,1,900,0.6,3,3,XRAI_1.50,1,1,sum,0.5
31351,2,10,1,1,25,1,400,0.3,0,0,XRAI_1.50,0,0,sum,0.25
33073,5,10,1,1,26,2,2500,0.39,1,1,XRAI_1.50,0,0,sum,0.25
31351,2,10,1,1,25,2,400,0.8,2,0,XRAI_1.50,0,0,sum,0.5
6138,2,5,1,0.6,16,2,100,1,0,0,XRAI_1.50,0,0,sum,1
5827,2,30,1,0.6,3,19,3600,1,17,7,XRAI_1.50,0,0,sum,1
31351,2,10,1,1,25,2,400,0.8,2,0,XRAI_1.50,0,0,sum,0.75
33073,5,10,1,1,26,3,2500,0.56,1,1,XRAI_1.50,0,0,sum,0.5
11813,2,15,1,0.6,11,7,900,0.8,5,3,XRAI_1.50,1,1,sum,0.75
31351,2,10,1,1,25,8,400,0.9,2,0,XRAI_1.50,0,0,sum,0.85
33073,5,10,1,1,26,5,2500,0.75,2,1,XRAI_1.50,0,0,sum,0.75
31351,2,10,1,1,25,9,400,1,2,0,XRAI_1.50,0,0,sum,1
11813,2,15,1,0.6,11,8,900,0.866667,5,3,XRAI_1.50,1,1,sum,0.85
7839,2,30,1,0.6,4,2,3600,0.333333,10,10,XRAI_1.50,0,0,sum,0.25
32863,2,10,1,1,26,1,400,0.5,0,0,XRAI_1.50,0,0,sum,0.25
6605,2,5,1,0.6,17,1,100,0.6,0,0,XRAI_1.50,0,0,sum,0.25
32863,2,10,1,1,26,1,400,0.5,0,0,XRAI_1.50,0,0,sum,0.5
33073,5,10,1,1,26,16,2500,0.88,5,1,XRAI_1.50,0,0,sum,0.85
7839,2,30,1,0.6,4,4,3600,0.5,10,10,XRAI_1.50,0,0,sum,0.5
32863,2,10,1,1,26,7,400,0.8,1,0,XRAI_1.50,0,0,sum,0.75
6605,2,5,1,0.6,17,1,100,0.6,0,0,XRAI_1.50,0,0,sum,0.5
32863,2,10,1,1,26,8,400,0.9,2,0,XRAI_1.50,0,0,sum,0.85
6605,2,5,1,0.6,17,2,100,1,0,0,XRAI_1.50,0,0,sum,0.75
11813,2,15,1,0.6,11,17,900,1,10,3,XRAI_1.50,1,0,sum,1
32863,2,10,1,1,26,10,400,1,2,0,XRAI_1.50,0,0,sum,1
7839,2,30,1,0.6,4,12,3600,0.766667,19,10,XRAI_1.50,0,0,sum,0.75
6605,2,5,1,0.6,17,2,100,1,0,0,XRAI_1.50,0,0,sum,0.85
34395,2,10,1,1,27,1,400,0.5,0,0,XRAI_1.50,0,0,sum,0.25
13060,2,15,1,0.6,12,1,900,0.4,2,2,XRAI_1.50,0,0,sum,0.25
34395,2,10,1,1,27,1,400,0.5,0,0,XRAI_1.50,0,0,sum,0.5
6605,2,5,1,0.6,17,2,100,1,0,0,XRAI_1.50,0,0,sum,1
34395,2,10,1,1,27,3,400,1,2,0,XRAI_1.50,0,0,sum,0.75
13060,2,15,1,0.6,12,3,900,0.666667,2,2,XRAI_1.50,0,0,sum,0.5
34395,2,10,1,1,27,3,400,1,2,0,XRAI_1.50,0,0,sum,0.85
1355,5,15,1,0.3,2,347,5625,1,4,2,XRAI_1.50,0,1,sum,1
34395,2,10,1,1,27,3,400,1,2,0,XRAI_1.50,0,0,sum,1
