seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,div_threshold
2683,2,10,3,0.6,16,1,400,0.3,0,0,XRAI_1.00,0,0,eucl,0.1
17206,2,25,5,1,26,19,2500,0.96,6,0,XRAI_1.00,0,0,eucl,0.95
2683,2,10,3,0.6,16,1,400,0.3,0,0,XRAI_1.00,0,0,eucl,0.25
7427,2,25,3,0.3,17,13,2500,0.8,8,4,XRAI_1.00,0,0,eucl,0.8
2683,2,10,3,0.6,16,2,400,0.6,1,0,XRAI_1.00,0,0,eucl,0.4
21874,5,25,5,0.3,29,139,15625,0.916095,7,0,XRAI_1.00,0,0,eucl,0.9
2083,2,50,3,0.3,6,28,10000,0.76,27,20,XRAI_1.00,0,0,eucl,0.75
1596,2,15,1,0.6,10,4,900,0.666667,5,4,XRAI_1.00,0,0,eucl,0.65
32659,5,50,3,0.6,25,5,62500,0.259919,16,16,XRAI_1.00,0,0,eucl,0.25
7427,2,25,3,0.3,17,15,2500,0.88,8,4,XRAI_1.00,0,0,eucl,0.85
17206,2,25,5,1,26,23,2500,1,14,0,XRAI_1.00,0,0,eucl,1
5597,5,10,1,1,23,35,2500,0.9,1,0,XRAI_1.00,0,0,eucl,0.9
5844,5,15,1,0.3,19,483,5625,1,5,2,XRAI_1.00,1,1,eucl,1
2683,2,10,3,0.6,16,2,400,0.6,1,0,XRAI_1.00,0,0,eucl,0.5
7427,2,25,3,0.3,17,16,2500,0.96,9,4,XRAI_1.00,0,0,eucl,0.9
2083,2,50,3,0.3,6,34,10000,0.82,27,20,XRAI_1.00,0,0,eucl,0.8
1596,2,15,1,0.6,10,12,900,0.8,6,4,XRAI_1.00,0,0,eucl,0.75
32659,5,50,3,0.6,25,9,62500,0.414065,21,16,XRAI_1.00,0,0,eucl,0.4
1596,2,15,1,0.6,10,12,900,0.8,6,4,XRAI_1.00,0,0,eucl,0.8
18537,2,25,5,1,27,0,2500,0,0,0,XRAI_1.00,0,0,eucl,0
5597,5,10,1,1,23,54,2500,0.955279,2,0,XRAI_1.00,0,1,eucl,0.95
6431,5,15,1,0.3,20,0,5625,1.11022e-16,3,3,XRAI_1.00,0,0,eucl,0
875,5,5,1,0.3,12,625,625,0.910557,1,0,XRAI_1.00,1,0,eucl,0.95
7427,2,25,3,0.3,17,16,2500,0.96,9,4,XRAI_1.00,0,0,eucl,0.95
875,5,5,1,0.3,12,625,625,0.910557,1,0,XRAI_1.00,0,0,eucl,1
18537,2,25,5,1,27,2,2500,0.2,0,0,XRAI_1.00,0,0,eucl,0.1
6431,5,15,1,0.3,20,2,5625,0.272447,3,3,XRAI_1.00,0,0,eucl,0.1
7427,2,25,3,0.3,17,23,2500,1,10,4,XRAI_1.00,0,0,eucl,1
1002,5,5,1,0.3,13,0,625,1.11022e-16,0,0,XRAI_1.00,0,0,eucl,0
2683,2,10,3,0.6,16,5,400,0.8,1,0,XRAI_1.00,0,0,eucl,0.65
6431,5,15,1,0.3,20,2,5625,0.272447,3,3,XRAI_1.00,0,0,eucl,0.25
1002,5,5,1,0.3,13,2,625,0.185138,0,0,XRAI_1.00,0,1,eucl,0.1
18537,2,25,5,1,27,3,2500,0.28,3,0,XRAI_1.00,0,0,eucl,0.25
2683,2,10,3,0.6,16,5,400,0.8,1,0,XRAI_1.00,0,0,eucl,0.75
1002,5,5,1,0.3,13,4,625,0.410085,0,0,XRAI_1.00,1,1,eucl,0.25
8306,2,25,3,0.3,18,0,2500,0,1,1,XRAI_1.00,0,0,eucl,0
6431,5,15,1,0.3,20,4,5625,0.565898,3,3,XRAI_1.00,0,0,eucl,0.4
1002,5,5,1,0.3,13,4,625,0.410085,0,0,XRAI_1.00,1,1,eucl,0.4
18537,2,25,5,1,27,5,2500,0.6,4,0,XRAI_1.00,0,0,eucl,0.4
8306,2,25,3,0.3,18,1,2500,0.28,1,1,XRAI_1.00,0,0,eucl,0.1
18537,2,25,5,1,27,5,2500,0.6,4,0,XRAI_1.00,0,0,eucl,0.5
6431,5,15,1,0.3,20,4,5625,0.565898,3,3,XRAI_1.00,0,0,eucl,0.5
1002,5,5,1,0.3,13,6,625,0.585271,0,0,XRAI_1.00,1,1,eucl,0.5
18537,2,25,5,1,27,6,2500,0.68,4,0,XRAI_1.00,0,0,eucl,0.65
8306,2,25,3,0.3,18,1,2500,0.28,1,1,XRAI_1.00,0,0,eucl,0.25
6431,5,15,1,0.3,20,7,5625,0.65876,5,3,XRAI_1.00,0,0,eucl,0.65
1002,5,5,1,0.3,13,11,625,0.671366,0,0,XRAI_1.00,1,1,eucl,0.65
2683,2,10,3,0.6,16,5,400,0.8,1,0,XRAI_1.00,0,0,eucl,0.8
18537,2,25,5,1,27,8,2500,0.76,7,0,XRAI_1.00,0,0,eucl,0.75
8306,2,25,3,0.3,18,4,2500,0.52,6,1,XRAI_1.00,0,0,eucl,0.4
2683,2,10,3,0.6,16,8,400,0.9,1,0,XRAI_1.00,0,0,eucl,0.85
8306,2,25,3,0.3,18,4,2500,0.52,6,1,XRAI_1.00,0,0,eucl,0.5
2683,2,10,3,0.6,16,8,400,0.9,1,0,XRAI_1.00,0,0,eucl,0.9
1002,5,5,1,0.3,13,21,625,0.763357,1,0,XRAI_1.00,1,1,eucl,0.75
18537,2,25,5,1,27,11,2500,0.84,8,0,XRAI_1.00,0,0,eucl,0.8
6431,5,15,1,0.3,20,17,5625,0.76242,5,3,XRAI_1.00,0,0,eucl,0.75
8306,2,25,3,0.3,18,9,2500,0.68,7,1,XRAI_1.00,0,0,eucl,0.65
18537,2,25,5,1,27,12,2500,0.88,8,0,XRAI_1.00,0,0,eucl,0.85
1002,5,5,1,0.3,13,27,625,0.821115,1,0,XRAI_1.00,1,1,eucl,0.8
2683,2,10,3,0.6,16,15,400,1,0,0,XRAI_1.00,0,0,eucl,0.95
1596,2,15,1,0.6,10,15,900,0.866667,6,4,XRAI_1.00,0,0,eucl,0.85
2083,2,50,3,0.3,6,44,10000,0.88,29,20,XRAI_1.00,0,0,eucl,0.85
21874,5,25,5,0.3,29,213,15625,0.954393,7,0,XRAI_1.00,0,0,eucl,0.95
32659,5,50,3,0.6,25,12,62500,0.501081,21,16,XRAI_1.00,0,0,eucl,0.5
1596,2,15,1,0.6,10,16,900,0.933333,6,4,XRAI_1.00,0,0,eucl,0.9
18537,2,25,5,1,27,15,2500,0.92,8,0,XRAI_1.00,0,0,eucl,0.9
2683,2,10,3,0.6,16,15,400,1,0,0,XRAI_1.00,0,0,eucl,1
6431,5,15,1,0.3,20,31,5625,0.81381,5,3,XRAI_1.00,0,0,eucl,0.8
5597,5,10,1,1,23,194,2500,1,1,0,XRAI_1.00,1,1,eucl,1
1002,5,5,1,0.3,13,33,625,0.858579,1,0,XRAI_1.00,1,1,eucl,0.85
8306,2,25,3,0.3,18,17,2500,0.84,7,1,XRAI_1.00,0,0,eucl,0.75
6431,5,15,1,0.3,20,35,5625,0.857016,5,3,XRAI_1.00,0,0,eucl,0.85
8306,2,25,3,0.3,18,17,2500,0.84,7,1,XRAI_1.00,0,0,eucl,0.8
6069,5,10,1,1,24,0,2500,1.11022e-16,0,0,XRAI_1.00,0,0,eucl,0
3017,2,10,3,0.6,17,0,400,0,0,0,XRAI_1.00,0,0,eucl,0
6069,5,10,1,1,24,1,2500,0.137446,0,0,XRAI_1.00,0,0,eucl,0.1
18537,2,25,5,1,27,29,2500,0.96,11,0,XRAI_1.00,0,0,eucl,0.95
3017,2,10,3,0.6,17,2,400,0.3,0,0,XRAI_1.00,0,0,eucl,0.1
6069,5,10,1,1,24,3,2500,0.341213,0,0,XRAI_1.00,0,0,eucl,0.25
8306,2,25,3,0.3,18,24,2500,0.88,7,1,XRAI_1.00,0,0,eucl,0.85
6069,5,10,1,1,24,4,2500,0.431669,0,0,XRAI_1.00,0,0,eucl,0.4
1002,5,5,1,0.3,13,61,625,0.910557,1,0,XRAI_1.00,1,1,eucl,0.9
8306,2,25,3,0.3,18,26,2500,0.92,8,1,XRAI_1.00,0,0,eucl,0.9
3017,2,10,3,0.6,17,2,400,0.3,0,0,XRAI_1.00,0,0,eucl,0.25
6069,5,10,1,1,24,5,2500,0.508065,1,0,XRAI_1.00,0,0,eucl,0.5
6431,5,15,1,0.3,20,52,5625,0.913077,5,3,XRAI_1.00,0,0,eucl,0.9
18537,2,25,5,1,27,36,2500,1,12,0,XRAI_1.00,0,0,eucl,1
3017,2,10,3,0.6,17,4,400,0.6,0,0,XRAI_1.00,0,0,eucl,0.4
6069,5,10,1,1,24,10,2500,0.656489,1,0,XRAI_1.00,0,0,eucl,0.65
8306,2,25,3,0.3,18,28,2500,0.96,8,1,XRAI_1.00,0,0,eucl,0.95
3017,2,10,3,0.6,17,4,400,0.6,0,0,XRAI_1.00,0,0,eucl,0.5
6069,5,10,1,1,24,13,2500,0.792636,2,0,XRAI_1.00,0,0,eucl,0.75
1596,2,15,1,0.6,10,18,900,1,7,4,XRAI_1.00,0,0,eucl,0.95
2083,2,50,3,0.3,6,58,10000,0.9,27,20,XRAI_1.00,0,0,eucl,0.9
32659,5,50,3,0.6,25,23,62500,0.654862,26,16,XRAI_1.00,0,0,eucl,0.65
1596,2,15,1,0.6,10,18,900,1,7,4,XRAI_1.00,0,0,eucl,1
19918,2,25,5,1,28,0,2500,0,0,0,XRAI_1.00,0,0,eucl,0
3017,2,10,3,0.6,17,8,400,0.7,3,0,XRAI_1.00,0,0,eucl,0.65
6069,5,10,1,1,24,16,2500,0.835683,2,0,XRAI_1.00,0,0,eucl,0.8
19918,2,25,5,1,28,1,2500,0.32,0,0,XRAI_1.00,0,0,eucl,0.1
3017,2,10,3,0.6,17,10,400,0.8,3,0,XRAI_1.00,0,0,eucl,0.75
6431,5,15,1,0.3,20,83,5625,0.95286,5,3,XRAI_1.00,0,0,eucl,0.95
6069,5,10,1,1,24,19,2500,0.881678,2,0,XRAI_1.00,0,0,eucl,0.85
8306,2,25,3,0.3,18,33,2500,1,7,1,XRAI_1.00,0,0,eucl,1
6069,5,10,1,1,24,20,2500,0.9,2,0,XRAI_1.00,0,0,eucl,0.9
19918,2,25,5,1,28,1,2500,0.32,0,0,XRAI_1.00,0,0,eucl,0.25
3017,2,10,3,0.6,17,10,400,0.8,3,0,XRAI_1.00,0,0,eucl,0.8
1913,2,15,1,0.6,11,0,900,0,2,2,XRAI_1.00,0,0,eucl,0
19918,2,25,5,1,28,2,2500,0.44,7,0,XRAI_1.00,0,0,eucl,0.4
9235,2,25,3,0.3,19,0,2500,0,8,8,XRAI_1.00,0,0,eucl,0
3017,2,10,3,0.6,17,17,400,0.9,4,0,XRAI_1.00,0,0,eucl,0.85
1913,2,15,1,0.6,11,1,900,0.333333,2,2,XRAI_1.00,0,0,eucl,0.1
2083,2,50,3,0.3,6,115,10000,0.96,29,20,XRAI_1.00,0,0,eucl,0.95
1913,2,15,1,0.6,11,1,900,0.333333,2,2,XRAI_1.00,0,0,eucl,0.25
19918,2,25,5,1,28,5,2500,0.52,11,0,XRAI_1.00,0,0,eucl,0.5
6069,5,10,1,1,24,45,2500,0.955279,4,0,XRAI_1.00,0,0,eucl,0.95
3017,2,10,3,0.6,17,17,400,0.9,4,0,XRAI_1.00,0,0,eucl,0.9
9235,2,25,3,0.3,19,2,2500,0.12,8,8,XRAI_1.00,0,0,eucl,0.1
3017,2,10,3,0.6,17,18,400,1,4,0,XRAI_1.00,0,0,eucl,0.95
19918,2,25,5,1,28,10,2500,0.68,14,0,XRAI_1.00,0,0,eucl,0.65
3017,2,10,3,0.6,17,18,400,1,4,0,XRAI_1.00,0,0,eucl,1
9235,2,25,3,0.3,19,3,2500,0.28,8,8,XRAI_1.00,0,0,eucl,0.25
19918,2,25,5,1,28,11,2500,0.84,14,0,XRAI_1.00,0,0,eucl,0.75
1913,2,15,1,0.6,11,2,900,0.6,2,2,XRAI_1.00,0,0,eucl,0.4
32659,5,50,3,0.6,25,37,62500,0.76285,28,16,XRAI_1.00,0,0,eucl,0.75
1913,2,15,1,0.6,11,2,900,0.6,2,2,XRAI_1.00,0,0,eucl,0.5
9235,2,25,3,0.3,19,7,2500,0.52,8,8,XRAI_1.00,0,0,eucl,0.4
19918,2,25,5,1,28,11,2500,0.84,14,0,XRAI_1.00,0,0,eucl,0.8
6431,5,15,1,0.3,20,138,5625,1,5,3,XRAI_1.00,0,0,eucl,1
6069,5,10,1,1,24,84,2500,1,4,0,XRAI_1.00,0,0,eucl,1
3371,2,10,3,0.6,18,0,400,0,0,0,XRAI_1.00,0,0,eucl,0
19918,2,25,5,1,28,12,2500,0.92,14,0,XRAI_1.00,0,0,eucl,0.85
6561,5,10,1,1,25,0,2500,1.11022e-16,0,0,XRAI_1.00,0,0,eucl,0
19918,2,25,5,1,28,12,2500,0.92,14,0,XRAI_1.00,0,0,eucl,0.9
7048,5,15,1,0.3,21,0,5625,1.11022e-16,3,3,XRAI_1.00,0,0,eucl,0
3371,2,10,3,0.6,18,1,400,0.3,0,0,XRAI_1.00,0,0,eucl,0.1
6561,5,10,1,1,25,1,2500,0.16334,0,0,XRAI_1.00,0,0,eucl,0.1
3371,2,10,3,0.6,18,1,400,0.3,0,0,XRAI_1.00,0,0,eucl,0.25
6561,5,10,1,1,25,2,2500,0.322505,0,0,XRAI_1.00,0,0,eucl,0.25
7048,5,15,1,0.3,21,1,5625,0.137446,3,3,XRAI_1.00,0,0,eucl,0.1
9235,2,25,3,0.3,19,7,2500,0.52,8,8,XRAI_1.00,0,0,eucl,0.5
6561,5,10,1,1,25,3,2500,0.434315,0,0,XRAI_1.00,0,0,eucl,0.4
3371,2,10,3,0.6,18,2,400,0.4,0,0,XRAI_1.00,0,0,eucl,0.4
6561,5,10,1,1,25,4,2500,0.5781,0,0,XRAI_1.00,0,0,eucl,0.5
7048,5,15,1,0.3,21,5,5625,0.273976,3,3,XRAI_1.00,0,0,eucl,0.25
6561,5,10,1,1,25,5,2500,0.685357,0,0,XRAI_1.00,0,0,eucl,0.65
9235,2,25,3,0.3,19,13,2500,0.72,12,8,XRAI_1.00,0,0,eucl,0.65
19918,2,25,5,1,28,29,2500,0.96,15,0,XRAI_1.00,0,0,eucl,0.95
6561,5,10,1,1,25,7,2500,0.774168,0,0,XRAI_1.00,0,0,eucl,0.75
7048,5,15,1,0.3,21,7,5625,0.468754,3,3,XRAI_1.00,0,0,eucl,0.4
3371,2,10,3,0.6,18,3,400,0.5,1,0,XRAI_1.00,0,0,eucl,0.5
6561,5,10,1,1,25,10,2500,0.8,0,0,XRAI_1.00,0,0,eucl,0.8
7048,5,15,1,0.3,21,8,5625,0.510556,4,3,XRAI_1.00,0,0,eucl,0.5
9235,2,25,3,0.3,19,17,2500,0.76,13,8,XRAI_1.00,0,0,eucl,0.75
6561,5,10,1,1,25,12,2500,0.873509,0,0,XRAI_1.00,0,0,eucl,0.85
19918,2,25,5,1,28,35,2500,1,17,0,XRAI_1.00,0,0,eucl,1
7048,5,15,1,0.3,21,11,5625,0.674082,5,3,XRAI_1.00,0,0,eucl,0.65
3371,2,10,3,0.6,18,4,400,0.8,2,0,XRAI_1.00,0,0,eucl,0.65
6561,5,10,1,1,25,19,2500,0.910557,1,0,XRAI_1.00,0,0,eucl,0.9
9235,2,25,3,0.3,19,19,2500,0.84,11,8,XRAI_1.00,0,0,eucl,0.8
3371,2,10,3,0.6,18,4,400,0.8,2,0,XRAI_1.00,0,0,eucl,0.75
21349,2,25,5,1,29,0,2500,0,0,0,XRAI_1.00,0,0,eucl,0
3371,2,10,3,0.6,18,4,400,0.8,2,0,XRAI_1.00,0,0,eucl,0.8
7048,5,15,1,0.3,21,24,5625,0.761486,6,3,XRAI_1.00,0,0,eucl,0.75
21349,2,25,5,1,29,2,2500,0.24,0,0,XRAI_1.00,0,0,eucl,0.1
3371,2,10,3,0.6,18,5,400,1,5,0,XRAI_1.00,0,0,eucl,0.85
1913,2,15,1,0.6,11,3,900,0.866667,2,2,XRAI_1.00,0,0,eucl,0.65
32659,5,50,3,0.6,25,43,62500,0.805167,28,16,XRAI_1.00,0,0,eucl,0.8
1913,2,15,1,0.6,11,3,900,0.866667,2,2,XRAI_1.00,0,0,eucl,0.75
21349,2,25,5,1,29,3,2500,0.32,1,0,XRAI_1.00,0,0,eucl,0.25
3371,2,10,3,0.6,18,5,400,1,5,0,XRAI_1.00,0,0,eucl,0.9
7048,5,15,1,0.3,21,28,5625,0.816213,6,3,XRAI_1.00,0,0,eucl,0.8
21349,2,25,5,1,29,4,2500,0.48,1,0,XRAI_1.00,0,0,eucl,0.4
9235,2,25,3,0.3,19,32,2500,0.88,12,8,XRAI_1.00,0,0,eucl,0.85
1913,2,15,1,0.6,11,3,900,0.866667,2,2,XRAI_1.00,0,0,eucl,0.8
9235,2,25,3,0.3,19,33,2500,0.92,13,8,XRAI_1.00,0,0,eucl,0.9
21349,2,25,5,1,29,5,2500,0.52,4,0,XRAI_1.00,0,0,eucl,0.5
7048,5,15,1,0.3,21,37,5625,0.85547,6,3,XRAI_1.00,0,0,eucl,0.85
1913,2,15,1,0.6,11,3,900,0.866667,2,2,XRAI_1.00,0,0,eucl,0.85
2083,2,50,3,0.3,6,370,10000,1,29,20,XRAI_1.00,0,0,eucl,1
1913,2,15,1,0.6,11,4,900,0.933333,2,2,XRAI_1.00,0,0,eucl,0.9
6561,5,10,1,1,25,70,2500,0.955279,2,0,XRAI_1.00,0,0,eucl,0.95
21349,2,25,5,1,29,11,2500,0.68,5,0,XRAI_1.00,0,0,eucl,0.65
9235,2,25,3,0.3,19,55,2500,0.96,13,8,XRAI_1.00,0,0,eucl,0.95
3371,2,10,3,0.6,18,5,400,1,5,0,XRAI_1.00,0,0,eucl,0.95
2737,2,50,3,0.3,7,0,10000,0,17,17,XRAI_1.00,0,0,eucl,0
1913,2,15,1,0.6,11,5,900,1,2,2,XRAI_1.00,0,0,eucl,0.95
32659,5,50,3,0.6,25,53,62500,0.863325,32,16,XRAI_1.00,0,0,eucl,0.85
2737,2,50,3,0.3,7,1,10000,0.12,17,17,XRAI_1.00,0,0,eucl,0.1
1913,2,15,1,0.6,11,5,900,1,2,2,XRAI_1.00,0,0,eucl,1
21349,2,25,5,1,29,18,2500,0.88,11,0,XRAI_1.00,0,0,eucl,0.75
3371,2,10,3,0.6,18,5,400,1,5,0,XRAI_1.00,0,0,eucl,1
21349,2,25,5,1,29,18,2500,0.88,11,0,XRAI_1.00,0,0,eucl,0.8
7048,5,15,1,0.3,21,68,5625,0.903391,6,3,XRAI_1.00,0,0,eucl,0.9
9235,2,25,3,0.3,19,85,2500,1,13,8,XRAI_1.00,0,0,eucl,1
3745,2,10,3,0.6,19,0,400,0,0,0,XRAI_1.00,1,1,eucl,0
21349,2,25,5,1,29,18,2500,0.88,11,0,XRAI_1.00,0,0,eucl,0.85
2737,2,50,3,0.3,7,5,10000,0.32,18,17,XRAI_1.00,0,0,eucl,0.25
2260,2,15,1,0.6,12,0,900,0,3,3,XRAI_1.00,0,0,eucl,0
3745,2,10,3,0.6,19,2,400,0.6,0,0,XRAI_1.00,1,1,eucl,0.1
6561,5,10,1,1,25,115,2500,1,1,0,XRAI_1.00,0,1,eucl,1
21349,2,25,5,1,29,21,2500,0.92,12,0,XRAI_1.00,0,0,eucl,0.9
10214,2,25,3,0.3,20,0,2500,0,4,4,XRAI_1.00,0,0,eucl,0
3745,2,10,3,0.6,19,2,400,0.6,0,0,XRAI_1.00,1,1,eucl,0.25
7073,5,10,1,1,26,0,2500,1.11022e-16,1,1,XRAI_1.00,0,0,eucl,0
21349,2,25,5,1,29,23,2500,0.96,12,0,XRAI_1.00,0,0,eucl,0.95
7073,5,10,1,1,26,1,2500,0.107812,1,1,XRAI_1.00,0,0,eucl,0.1
10214,2,25,3,0.3,20,1,2500,0.12,4,4,XRAI_1.00,0,0,eucl,0.1
3745,2,10,3,0.6,19,2,400,0.6,0,0,XRAI_1.00,1,1,eucl,0.4
7073,5,10,1,1,26,3,2500,0.403343,1,1,XRAI_1.00,0,0,eucl,0.25
3745,2,10,3,0.6,19,2,400,0.6,0,0,XRAI_1.00,1,1,eucl,0.5
7073,5,10,1,1,26,3,2500,0.403343,1,1,XRAI_1.00,0,0,eucl,0.4
10214,2,25,3,0.3,20,4,2500,0.4,5,4,XRAI_1.00,0,0,eucl,0.25
7073,5,10,1,1,26,4,2500,0.5,1,1,XRAI_1.00,0,0,eucl,0.5
21349,2,25,5,1,29,34,2500,1,13,0,XRAI_1.00,0,0,eucl,1
3745,2,10,3,0.6,19,4,400,0.7,0,0,XRAI_1.00,1,1,eucl,0.65
7073,5,10,1,1,26,8,2500,0.715395,1,1,XRAI_1.00,0,0,eucl,0.65
10214,2,25,3,0.3,20,4,2500,0.4,5,4,XRAI_1.00,0,0,eucl,0.4
2260,2,15,1,0.6,12,2,900,0.4,3,3,XRAI_1.00,0,0,eucl,0.1
2737,2,50,3,0.3,7,9,10000,0.52,19,17,XRAI_1.00,0,0,eucl,0.4
2260,2,15,1,0.6,12,2,900,0.4,3,3,XRAI_1.00,0,0,eucl,0.25
2737,2,50,3,0.3,7,9,10000,0.52,19,17,XRAI_1.00,0,0,eucl,0.5
2260,2,15,1,0.6,12,2,900,0.4,3,3,XRAI_1.00,0,0,eucl,0.4
651,5,25,1,0.3,0,0,15625,0,8,8,XRAI_1.00,0,0,eucl,0
10214,2,25,3,0.3,20,8,2500,0.56,5,4,XRAI_1.00,0,0,eucl,0.5
7073,5,10,1,1,26,9,2500,0.763357,1,1,XRAI_1.00,0,0,eucl,0.75
3745,2,10,3,0.6,19,5,400,0.8,0,0,XRAI_1.00,1,1,eucl,0.75
7073,5,10,1,1,26,10,2500,0.829706,1,1,XRAI_1.00,0,0,eucl,0.8
651,5,25,1,0.3,0,6,15625,0.11402,8,8,XRAI_1.00,0,0,eucl,0.1
3745,2,10,3,0.6,19,5,400,0.8,0,0,XRAI_1.00,1,1,eucl,0.8
10214,2,25,3,0.3,20,15,2500,0.68,8,4,XRAI_1.00,0,0,eucl,0.65
7073,5,10,1,1,26,15,2500,0.858579,1,1,XRAI_1.00,0,0,eucl,0.85
2260,2,15,1,0.6,12,3,900,0.533333,5,3,XRAI_1.00,0,0,eucl,0.5
2737,2,50,3,0.3,7,16,10000,0.66,20,17,XRAI_1.00,0,0,eucl,0.65
2260,2,15,1,0.6,12,4,900,0.8,5,3,XRAI_1.00,0,0,eucl,0.65
32659,5,50,3,0.6,25,86,62500,0.903667,32,16,XRAI_1.00,0,0,eucl,0.9
2260,2,15,1,0.6,12,4,900,0.8,5,3,XRAI_1.00,0,0,eucl,0.75
3745,2,10,3,0.6,19,16,400,0.9,2,0,XRAI_1.00,1,0,eucl,0.85
7073,5,10,1,1,26,26,2500,0.9,1,1,XRAI_1.00,0,0,eucl,0.9
3745,2,10,3,0.6,19,16,400,0.9,2,0,XRAI_1.00,0,0,eucl,0.9
10214,2,25,3,0.3,20,32,2500,0.8,9,4,XRAI_1.00,0,0,eucl,0.75
651,5,25,1,0.3,0,10,15625,0.323302,8,8,XRAI_1.00,0,0,eucl,0.25
10214,2,25,3,0.3,20,32,2500,0.8,9,4,XRAI_1.00,0,0,eucl,0.8
3745,2,10,3,0.6,19,19,400,1,3,0,XRAI_1.00,0,0,eucl,0.95
2260,2,15,1,0.6,12,4,900,0.8,5,3,XRAI_1.00,0,0,eucl,0.8
2737,2,50,3,0.3,7,21,10000,0.76,23,17,XRAI_1.00,0,0,eucl,0.75
2260,2,15,1,0.6,12,5,900,0.866667,6,3,XRAI_1.00,0,0,eucl,0.85
3745,2,10,3,0.6,19,19,400,1,3,0,XRAI_1.00,0,0,eucl,1
651,5,25,1,0.3,0,13,15625,0.42145,8,8,XRAI_1.00,0,0,eucl,0.4
2260,2,15,1,0.6,12,9,900,1,9,3,XRAI_1.00,0,0,eucl,0.9
10214,2,25,3,0.3,20,49,2500,0.88,9,4,XRAI_1.00,0,0,eucl,0.85
7048,5,15,1,0.3,21,215,5625,0.957836,6,3,XRAI_1.00,0,1,eucl,0.95
4139,2,10,3,0.6,20,0,400,0,0,0,XRAI_1.00,0,0,eucl,0
10214,2,25,3,0.3,20,50,2500,0.92,10,4,XRAI_1.00,0,0,eucl,0.9
4139,2,10,3,0.6,20,1,400,0.2,0,0,XRAI_1.00,0,0,eucl,0.1
651,5,25,1,0.3,0,18,15625,0.51141,9,8,XRAI_1.00,0,0,eucl,0.5
7073,5,10,1,1,26,73,2500,0.955279,4,1,XRAI_1.00,0,1,eucl,0.95
10214,2,25,3,0.3,20,53,2500,1,10,4,XRAI_1.00,0,0,eucl,0.95
4139,2,10,3,0.6,20,2,400,0.6,0,0,XRAI_1.00,0,0,eucl,0.25
10214,2,25,3,0.3,20,53,2500,1,10,4,XRAI_1.00,0,0,eucl,1
4139,2,10,3,0.6,20,2,400,0.6,0,0,XRAI_1.00,0,0,eucl,0.4
2260,2,15,1,0.6,12,9,900,1,9,3,XRAI_1.00,0,0,eucl,0.95
2737,2,50,3,0.3,7,40,10000,0.8,26,17,XRAI_1.00,0,0,eucl,0.8
2260,2,15,1,0.6,12,9,900,1,9,3,XRAI_1.00,0,0,eucl,1
651,5,25,1,0.3,0,26,15625,0.696421,9,8,XRAI_1.00,0,0,eucl,0.65
11243,2,25,3,0.3,21,0,2500,0,4,4,XRAI_1.00,0,0,eucl,0
4139,2,10,3,0.6,20,2,400,0.6,0,0,XRAI_1.00,0,0,eucl,0.5
2737,2,50,3,0.3,7,50,10000,0.86,26,17,XRAI_1.00,0,0,eucl,0.85
2637,2,15,1,0.6,13,0,900,0,1,1,XRAI_1.00,0,0,eucl,0
651,5,25,1,0.3,0,31,15625,0.759334,10,8,XRAI_1.00,0,0,eucl,0.75
11243,2,25,3,0.3,21,1,2500,0.24,4,4,XRAI_1.00,0,0,eucl,0.1
4139,2,10,3,0.6,20,7,400,0.7,2,0,XRAI_1.00,0,0,eucl,0.65
1002,5,5,1,0.3,13,625,625,0.910557,1,0,XRAI_1.00,1,1,eucl,0.95
651,5,25,1,0.3,0,34,15625,0.8,10,8,XRAI_1.00,0,0,eucl,0.8
4139,2,10,3,0.6,20,8,400,0.8,2,0,XRAI_1.00,0,0,eucl,0.75
1002,5,5,1,0.3,13,625,625,0.910557,1,0,XRAI_1.00,1,1,eucl,1
11243,2,25,3,0.3,21,3,2500,0.36,4,4,XRAI_1.00,0,0,eucl,0.25
4139,2,10,3,0.6,20,8,400,0.8,2,0,XRAI_1.00,0,0,eucl,0.8
2637,2,15,1,0.6,13,1,900,0.2,1,1,XRAI_1.00,0,0,eucl,0.1
32659,5,50,3,0.6,25,119,62500,0.951834,33,16,XRAI_1.00,0,0,eucl,0.95
2737,2,50,3,0.3,7,87,10000,0.9,26,17,XRAI_1.00,0,0,eucl,0.9
2637,2,15,1,0.6,13,2,900,0.333333,1,1,XRAI_1.00,0,0,eucl,0.25
4139,2,10,3,0.6,20,11,400,0.9,2,0,XRAI_1.00,0,0,eucl,0.85
11243,2,25,3,0.3,21,4,2500,0.44,4,4,XRAI_1.00,0,0,eucl,0.4
651,5,25,1,0.3,0,40,15625,0.855778,10,8,XRAI_1.00,0,0,eucl,0.85
4139,2,10,3,0.6,20,11,400,0.9,2,0,XRAI_1.00,0,0,eucl,0.9
1139,5,5,1,0.3,14,0,625,1.11022e-16,0,0,XRAI_1.00,0,0,eucl,0
4139,2,10,3,0.6,20,12,400,1,2,0,XRAI_1.00,0,0,eucl,0.95
11243,2,25,3,0.3,21,5,2500,0.6,8,4,XRAI_1.00,0,0,eucl,0.5
1139,5,5,1,0.3,14,2,625,0.137446,0,0,XRAI_1.00,0,0,eucl,0.1
4139,2,10,3,0.6,20,12,400,1,2,0,XRAI_1.00,0,0,eucl,1
